WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
12,Manipal,CX,6938,22,0.32%
12,Vadodara,Pod,10236,62,0.61%
12,Vadodara,DP,10236,10,0.10%
12,Bilaspur,Sourcing,1244,1,0.08%
12,Davanagere,DP,1579,3,0.19%
12,Thanjavur,WH,4978,6,0.12%
12,Kanchipuram,DP,2583,5,0.19%
12,Khammam,Sourcing,4856,4,0.08%
12,Muzaffarpur,Pod,1433,11,0.77%
12,Thiruvananthapuram,WH,43955,20,0.05%
12,Vadodara,CX,10236,35,0.34%
12,Durgapur,CX,406,1,0.25%
12,Kolhapur,Sourcing,2335,1,0.04%
12,Karnal,CX,932,2,0.21%
12,Erode,WH,3231,2,0.06%
12,Pune,DP,173390,204,0.12%
12,Kota,WH,5503,1,0.02%
12,Bhopal,DP,8743,12,0.14%
12,Tirupur,WH,5276,5,0.09%
12,Meerut,WH,4281,5,0.12%
12,Kochi,WH,84079,22,0.03%
12,Allahabad,Pod,1774,12,0.68%
12,Lucknow,CX,22145,39,0.18%
12,Hyderabad,Sourcing,340291,236,0.07%
12,Surat,WH,11696,10,0.09%
12,Aligarh,Sourcing,1451,5,0.34%
12,Siliguri,WH,2737,3,0.11%
12,Patna,CX,17423,57,0.33%
12,Mangaluru,CX,20553,44,0.21%
12,Chandigarh,DP,41089,42,0.10%
12,Kolkata,DP,93501,109,0.12%
12,Anand,DP,850,1,0.12%
12,Thiruvalla,Sourcing,3546,1,0.03%
12,Mangaluru,Pod,20553,139,0.68%
12,Thiruvallur,CX,2119,7,0.33%
12,Jodhpur,Pod,2280,22,0.96%
12,Hyderabad,WH,340291,309,0.09%
12,Guwahati,CX,8788,45,0.51%
12,Allahabad,WH,1774,2,0.11%
12,Tirunelveli,CX,4931,7,0.14%
12,Salem,WH,7288,4,0.05%
12,Hubli,CX,3207,7,0.22%
12,Ranchi,DP,6182,5,0.08%
12,Kanchipuram,Pod,2583,11,0.43%
12,Varanasi,WH,8802,12,0.14%
12,Vijayawada,Sourcing,18714,26,0.14%
12,Nagpur,Pod,9291,55,0.59%
12,Bhubaneswar,CX,28919,55,0.19%
12,Thiruvallur,DP,2119,1,0.05%
12,Sonipat,Sourcing,1015,2,0.20%
12,Bathinda,DP,1049,2,0.19%
12,Belgaum,Sourcing,3697,3,0.08%
12,Bilaspur,WH,1244,2,0.16%
12,Jalandhar,Pod,2005,4,0.20%
12,Sonipat,Pod,1015,6,0.59%
12,Kollam,Pod,8197,10,0.12%
12,Karimnagar,Pod,3208,26,0.81%
12,Belgaum,DP,3697,1,0.03%
12,Durgapur,Pod,406,1,0.25%
12,Alappuzha,DP,3432,1,0.03%
12,Nellore,WH,4154,3,0.07%
12,Vadodara,WH,10236,13,0.13%
12,Tirupati,WH,10805,5,0.05%
12,Bhopal,CX,8743,19,0.22%
12,Thiruvalla,CX,3546,4,0.11%
12,Vapi,DP,3014,3,0.10%
12,Jabalpur,Sourcing,3187,3,0.09%
12,Karimnagar,WH,3208,6,0.19%
12,Nagpur,Sourcing,9291,11,0.12%
12,Belgaum,Pod,3697,11,0.30%
12,Jabalpur,WH,3187,2,0.06%
12,Silchar,DP,3536,2,0.06%
12,Khammam,WH,4856,5,0.10%
12,Kanpur,CX,4079,8,0.20%
12,Kottayam,Sourcing,5116,5,0.10%
12,Karaikkudi,Pod,2223,12,0.54%
12,Cuttack,Pod,2854,13,0.46%
12,Tirupati,CX,10805,45,0.42%
12,Aligarh,CX,1451,4,0.28%
12,Tirupur,Pod,5276,37,0.70%
12,Rajahmundry,Pod,3438,25,0.73%
12,Pune,Sourcing,173390,112,0.06%
12,Roorkee,DP,1285,1,0.08%
12,Nashik,Sourcing,5722,3,0.05%
12,Sri Ganganagar,CX,2375,4,0.17%
12,Surat,DP,11696,6,0.05%
12,Kurukshetra,WH,919,2,0.22%
12,Mysore,DP,20920,10,0.05%
12,Varanasi,Sourcing,8802,8,0.09%
12,Jhansi,CX,1690,2,0.12%
12,Dehradun,Pod,11030,65,0.59%
12,Raipur,WH,4446,7,0.16%
12,Ahmednagar,CX,605,4,0.66%
12,Cuttack,Sourcing,2854,1,0.04%
12,Jalandhar,WH,2005,1,0.05%
12,Tirunelveli,WH,4931,4,0.08%
12,Kurnool,WH,5526,5,0.09%
12,Khammam,DP,4856,3,0.06%
12,Roorkee,Sourcing,1285,3,0.23%
12,Karimnagar,CX,3208,13,0.41%
12,Ahmedabad,Sourcing,43391,60,0.14%
12,Muzaffarpur,CX,1433,7,0.49%
12,Dibrugarh,DP,2778,1,0.04%
12,Vijayawada,CX,18714,73,0.39%
12,Jabalpur,DP,3187,2,0.06%
12,Manipal,WH,6938,4,0.06%
12,Ambala,Pod,2001,6,0.30%
12,Vellore,WH,5729,6,0.10%
12,Jabalpur,Pod,3187,23,0.72%
12,Kanchipuram,Sourcing,2583,3,0.12%
12,Kolkata,CX,93501,189,0.20%
12,Patna,Pod,17423,174,1.00%
12,Palakkad,CX,3490,1,0.03%
12,Siliguri,Sourcing,2737,2,0.07%
12,Faridabad,DP,12864,24,0.19%
12,Lonavla,CX,722,3,0.42%
12,Varanasi,Pod,8802,74,0.84%
12,Kolkata,Sourcing,93501,163,0.17%
12,Lucknow,Pod,22145,111,0.50%
12,Dehradun,WH,11030,8,0.07%
12,Noida 1,DP,65955,172,0.26%
12,Karaikkudi,WH,2223,3,0.14%
12,Palakkad,Pod,3490,5,0.14%
12,Chandigarh,WH,41089,17,0.04%
12,Jaipur,Sourcing,25500,14,0.05%
12,Ajmer,Pod,1648,10,0.61%
12,Kannur,WH,1911,1,0.05%
12,Vellore,Sourcing,5729,2,0.03%
12,Noida,Sourcing,22642,60,0.27%
12,Nanded,Pod,879,5,0.57%
12,Kota,DP,5503,3,0.05%
12,Vadodara,Sourcing,10236,15,0.15%
12,Ahmedabad,Pod,43391,417,0.96%
12,Warangal,CX,8199,44,0.54%
12,Madurai,Sourcing,9864,14,0.14%
12,Trichy,Pod,8398,33,0.39%
12,Shivamogga,CX,3322,3,0.09%
12,Thiruvallur,Pod,2119,7,0.33%
12,Nizamabad,CX,878,5,0.57%
12,Siliguri,Pod,2737,27,0.99%
12,Berhampur,Pod,1172,6,0.51%
12,Vapi,Sourcing,3014,4,0.13%
12,Delhi,Sourcing,157318,361,0.23%
12,Mathura,WH,1238,2,0.16%
12,Karaikkudi,CX,2223,5,0.22%
12,Nizamabad,Pod,878,6,0.68%
12,Kolhapur,Pod,2335,7,0.30%
12,Ahmedabad,DP,43391,28,0.06%
12,Central Goa,DP,37124,34,0.09%
12,Bareilly,Pod,1619,11,0.68%
12,Nellore,Sourcing,4154,8,0.19%
12,Madurai,Pod,9864,46,0.47%
12,Noida 1,Pod,65955,468,0.71%
12,Ludhiana,CX,8115,5,0.06%
12,Noida,Pod,22642,145,0.64%
12,Gurgaon,Pod,88143,704,0.80%
12,Dibrugarh,Sourcing,2778,2,0.07%
12,Ludhiana,WH,8115,5,0.06%
12,Bikaner,CX,1154,5,0.43%
12,Guwahati,DP,8788,5,0.06%
12,Manipal,Sourcing,6938,4,0.06%
12,Ludhiana,DP,8115,5,0.06%
12,Bilaspur,Pod,1244,11,0.88%
12,Raipur,Pod,4446,38,0.85%
12,Shivamogga,DP,3322,4,0.12%
12,Surat,Pod,11696,87,0.74%
12,Thoothukudi,DP,4272,3,0.07%
12,Erode,DP,3231,1,0.03%
12,Palakkad,WH,3490,2,0.06%
12,Anantapur,WH,3537,3,0.08%
12,Madurai,WH,9864,9,0.09%
12,Erode,Pod,3231,6,0.19%
12,Kollam,Sourcing,8197,7,0.09%
12,Udaipur,CX,4974,21,0.42%
12,Thrissur,CX,21780,13,0.06%
12,Aurangabad,WH,3124,2,0.06%
12,Eluru,CX,803,9,1.12%
12,Shivamogga,Sourcing,3322,3,0.09%
12,Kanpur,Pod,4079,20,0.49%
12,Rohtak,CX,2608,7,0.27%
12,Saharanpur,Sourcing,747,3,0.40%
12,Vellore,Pod,5729,16,0.28%
12,Indore,CX,14585,49,0.34%
12,Bangalore,DP,586638,664,0.11%
12,Anantapur,CX,3537,1,0.03%
12,Ahmednagar,Sourcing,605,2,0.33%
12,Kanpur,DP,4079,4,0.10%
12,Bhopal,WH,8743,5,0.06%
12,Trichy,DP,8398,7,0.08%
12,Nellore,Pod,4154,28,0.67%
12,Tirupati,Sourcing,10805,14,0.13%
12,Coimbatore,Pod,32033,218,0.68%
12,Chennai,WH,225979,186,0.08%
12,Hyderabad,Pod,340291,3308,0.97%
12,Thanjavur,Sourcing,4978,3,0.06%
12,Karur,Pod,2746,6,0.22%
12,Aligarh,Pod,1451,10,0.69%
12,Trichy,Sourcing,8398,5,0.06%
12,Lucknow,Sourcing,22145,29,0.13%
12,Rohtak,WH,2608,2,0.08%
12,Pune,CX,173390,569,0.33%
12,Chandigarh,Pod,41089,260,0.63%
12,Rudrapur,WH,1324,1,0.08%
12,Bhilai,CX,999,5,0.50%
12,Lonavla,Pod,722,7,0.97%
12,Karaikkudi,DP,2223,1,0.05%
12,Tirunelveli,Sourcing,4931,1,0.02%
12,Jodhpur,CX,2280,16,0.70%
12,Kollam,DP,8197,6,0.07%
12,Rajkot,CX,4306,8,0.19%
12,Thiruvallur,Sourcing,2119,3,0.14%
12,Bathinda,CX,1049,3,0.29%
12,Jamshedpur,DP,4027,3,0.07%
12,Nanded,Sourcing,879,1,0.11%
12,Kottayam,Pod,5116,13,0.25%
12,Jaipur,CX,25500,90,0.35%
12,Aurangabad,Pod,3124,23,0.74%
12,Coimbatore,WH,32033,41,0.13%
12,Bhimavaram,WH,738,1,0.14%
12,Kota,Pod,5503,15,0.27%
12,Salem,CX,7288,8,0.11%
12,Jamshedpur,WH,4027,1,0.02%
12,Gwalior,WH,4189,1,0.02%
12,Ranchi,CX,6182,15,0.24%
12,Jaipur,WH,25500,27,0.11%
12,Varanasi,CX,8802,23,0.26%
12,Jaipur,DP,25500,21,0.08%
12,Madurai,DP,9864,11,0.11%
12,Muzaffarpur,Sourcing,1433,3,0.21%
12,Panipat,DP,2155,1,0.05%
12,Gwalior,Sourcing,4189,6,0.14%
12,Noida,DP,22642,52,0.23%
12,Nashik,CX,5722,9,0.16%
12,Gurgaon,Sourcing,88143,122,0.14%
12,Dibrugarh,Pod,2778,27,0.97%
12,Jhansi,DP,1690,1,0.06%
12,Kochi,CX,84079,98,0.12%
12,Mysore,CX,20920,56,0.27%
12,Ajmer,Sourcing,1648,1,0.06%
12,Raipur,CX,4446,20,0.45%
12,Pondicherry,Pod,9591,37,0.39%
12,Faridabad,WH,12864,5,0.04%
12,Amravati,CX,1277,9,0.70%
12,Vellore,CX,5729,9,0.16%
12,Mathura,Sourcing,1238,1,0.08%
12,Pondicherry,CX,9591,32,0.33%
12,Faridabad,CX,12864,32,0.25%
12,Kurukshetra,CX,919,4,0.44%
12,Hubli,WH,3207,3,0.09%
12,Bilaspur,CX,1244,6,0.48%
12,Mumbai,WH,316400,235,0.07%
12,Pune,Pod,173390,1529,0.88%
12,Central Goa,Pod,37124,201,0.54%
12,Raipur,DP,4446,3,0.07%
12,Ranchi,WH,6182,2,0.03%
12,Kurnool,Sourcing,5526,11,0.20%
12,Aligarh,WH,1451,1,0.07%
12,Ajmer,WH,1648,1,0.06%
12,Rajahmundry,Sourcing,3438,1,0.03%
12,Kochi,Pod,84079,363,0.43%
12,Bangalore,Sourcing,586638,1102,0.19%
12,Nashik,Pod,5722,26,0.45%
12,Thrissur,Sourcing,21780,10,0.05%
12,Saharanpur,Pod,747,5,0.67%
12,Kottayam,CX,5116,3,0.06%
12,Bareilly,Sourcing,1619,3,0.19%
12,Meerut,Sourcing,4281,7,0.16%
12,Silchar,WH,3536,1,0.03%
12,Vizag,Pod,22512,144,0.64%
12,Gwalior,Pod,4189,13,0.31%
12,Tirupati,Pod,10805,78,0.72%
12,Saharanpur,WH,747,2,0.27%
12,Alappuzha,CX,3432,2,0.06%
12,Warangal,WH,8199,9,0.11%
12,Jodhpur,WH,2280,1,0.04%
12,Nizamabad,WH,878,1,0.11%
12,Nagercoil,Pod,3344,3,0.09%
12,Ujjain,Pod,2365,21,0.89%
12,Guntur,Pod,10744,69,0.64%
12,Anantapur,Pod,3537,22,0.62%
12,Davanagere,CX,1579,4,0.25%
12,Salem,Sourcing,7288,3,0.04%
12,Karur,DP,2746,1,0.04%
12,Sri Ganganagar,WH,2375,2,0.08%
12,Allahabad,CX,1774,6,0.34%
12,Central Goa,CX,37124,57,0.15%
12,Mathura,Pod,1238,5,0.40%
12,Alappuzha,Sourcing,3432,2,0.06%
12,Moradabad,WH,2328,2,0.09%
12,Ujjain,Sourcing,2365,2,0.08%
12,Kannur,Pod,1911,1,0.05%
12,Meerut,Pod,4281,28,0.65%
12,Mangaluru,Sourcing,20553,23,0.11%
12,Guwahati,Sourcing,8788,15,0.17%
12,Jalandhar,CX,2005,4,0.20%
12,Palakkad,Sourcing,3490,2,0.06%
12,Karimnagar,DP,3208,4,0.12%
12,Nashik,WH,5722,3,0.05%
12,Kurukshetra,Pod,919,1,0.11%
12,Kanpur,WH,4079,2,0.05%
12,Kozhikode,CX,13975,23,0.16%
12,Siliguri,DP,2737,6,0.22%
12,Kottayam,DP,5116,4,0.08%
12,Udaipur,WH,4974,5,0.10%
12,Tirupur,Sourcing,5276,4,0.08%
12,Belgaum,CX,3697,1,0.03%
12,Tirupur,DP,5276,1,0.02%
12,Bangalore,Pod,586638,4149,0.71%
12,Ludhiana,Pod,8115,40,0.49%
12,Thoothukudi,Pod,4272,34,0.80%
12,Indore,Sourcing,14585,22,0.15%
12,Tumakuru,DP,3227,3,0.09%
12,Patiala,CX,3404,5,0.15%
12,Rajahmundry,DP,3438,1,0.03%
12,Amritsar,WH,3080,1,0.03%
12,Amravati,Pod,1277,7,0.55%
12,Shivamogga,Pod,3322,16,0.48%
12,Kurnool,Pod,5526,55,1.00%
12,Agra,Pod,2455,17,0.69%
12,Kozhikode,WH,13975,10,0.07%
12,Kozhikode,Sourcing,13975,11,0.08%
12,Ujjain,CX,2365,9,0.38%
12,Bilaspur,DP,1244,1,0.08%
12,Delhi,Pod,157318,1152,0.73%
12,Kochi,DP,84079,70,0.08%
12,Kolhapur,CX,2335,4,0.17%
12,Roorkee,CX,1285,3,0.23%
12,Anand,Sourcing,850,2,0.24%
12,Ujjain,DP,2365,1,0.04%
12,Hyderabad,CX,340291,1374,0.40%
12,Guntur,Sourcing,10744,13,0.12%
12,Guwahati,WH,8788,5,0.06%
12,Vizag,WH,22512,23,0.10%
12,Mumbai,Pod,316400,2437,0.77%
12,Noida 1,Sourcing,65955,158,0.24%
12,Bikaner,Pod,1154,5,0.43%
12,Tumakuru,CX,3227,3,0.09%
12,Varanasi,DP,8802,8,0.09%
12,Anantapur,Sourcing,3537,5,0.14%
12,Dibrugarh,CX,2778,6,0.22%
12,Belgaum,WH,3697,4,0.11%
12,Bhilai,DP,999,1,0.10%
12,Hubli,Pod,3207,17,0.53%
12,Ranchi,Sourcing,6182,5,0.08%
12,Thrissur,DP,21780,11,0.05%
12,Erode,CX,3231,2,0.06%
12,Latur,CX,1072,1,0.09%
12,Guntur,CX,10744,48,0.45%
12,Bareilly,DP,1619,1,0.06%
12,Vizag,CX,22512,63,0.28%
12,Silchar,Pod,3536,19,0.54%
12,Panipat,Pod,2155,24,1.11%
12,Manipal,DP,6938,2,0.03%
12,Ujjain,WH,2365,2,0.08%
12,Rohtak,DP,2608,2,0.08%
12,Sri Ganganagar,Sourcing,2375,1,0.04%
12,Moradabad,DP,2328,1,0.04%
12,Mysore,Pod,20920,129,0.62%
12,Mumbai,DP,316400,298,0.09%
12,Silchar,CX,3536,3,0.08%
12,Tirupur,CX,5276,21,0.40%
12,Gorakhpur,CX,2459,3,0.12%
12,Coimbatore,DP,32033,26,0.08%
12,Karnal,Sourcing,932,4,0.43%
12,Rajkot,WH,4306,2,0.05%
12,Berhampur,CX,1172,2,0.17%
12,Shivamogga,WH,3322,1,0.03%
12,Gurgaon,DP,88143,191,0.22%
12,Thiruvananthapuram,Pod,43955,181,0.41%
12,Udaipur,Pod,4974,46,0.92%
12,Thanjavur,CX,4978,6,0.12%
12,Jhansi,Pod,1690,9,0.53%
12,Ongole,DP,634,3,0.47%
12,Hubli,DP,3207,1,0.03%
12,Jabalpur,CX,3187,3,0.09%
12,Warangal,Pod,8199,60,0.73%
12,Dehradun,CX,11030,30,0.27%
12,Agra,DP,2455,3,0.12%
12,Nellore,DP,4154,4,0.10%
12,Lucknow,DP,22145,7,0.03%
12,Patiala,DP,3404,3,0.09%
12,Ahmednagar,WH,605,2,0.33%
12,Nagercoil,Sourcing,3344,1,0.03%
12,Ongole,WH,634,2,0.32%
12,Rajahmundry,WH,3438,5,0.15%
12,Bhubaneswar,Pod,28919,140,0.48%
12,Mumbai,CX,316400,849,0.27%
12,Vijayawada,DP,18714,12,0.06%
12,Thiruvalla,Pod,3546,10,0.28%
12,Saharanpur,CX,747,2,0.27%
12,Ambala,DP,2001,3,0.15%
12,Sri Ganganagar,DP,2375,1,0.04%
12,Eluru,DP,803,1,0.12%
12,Jodhpur,Sourcing,2280,1,0.04%
12,Thanjavur,Pod,4978,33,0.66%
12,Vapi,Pod,3014,14,0.46%
12,Coimbatore,CX,32033,105,0.33%
12,Patna,DP,17423,17,0.10%
12,Coimbatore,Sourcing,32033,16,0.05%
12,Kakinada,Sourcing,3408,5,0.15%
12,Kakinada,WH,3408,3,0.09%
12,Karimnagar,Sourcing,3208,3,0.09%
12,Cuttack,DP,2854,1,0.04%
12,Kanchipuram,WH,2583,2,0.08%
12,Bhimavaram,DP,738,2,0.27%
12,Kakinada,Pod,3408,22,0.65%
12,Jamshedpur,Pod,4027,39,0.97%
12,Alappuzha,Pod,3432,10,0.29%
12,Indore,WH,14585,16,0.11%
12,Rohtak,Pod,2608,18,0.69%
12,Siliguri,CX,2737,12,0.44%
12,Thiruvananthapuram,DP,43955,28,0.06%
12,Chandigarh,CX,41089,116,0.28%
12,Kozhikode,DP,13975,9,0.06%
12,Ranchi,Pod,6182,44,0.71%
12,Khammam,CX,4856,27,0.56%
12,Jamshedpur,Sourcing,4027,5,0.12%
12,Indore,DP,14585,11,0.08%
12,Ajmer,CX,1648,3,0.18%
12,Rajkot,DP,4306,1,0.02%
12,Thiruvallur,WH,2119,2,0.09%
12,Chennai,DP,225979,254,0.11%
12,Delhi,WH,157318,123,0.08%
12,Pondicherry,WH,9591,8,0.08%
12,Mumbai,Sourcing,316400,324,0.10%
12,Vijayawada,Pod,18714,132,0.71%
12,Bhopal,Pod,8743,62,0.71%
12,Pune,WH,173390,122,0.07%
12,Guwahati,Pod,8788,142,1.62%
12,Noida,CX,22642,51,0.23%
12,Thiruvananthapuram,CX,43955,69,0.16%
12,Bhopal,Sourcing,8743,9,0.10%
12,Anantapur,DP,3537,6,0.17%
12,Central Goa,Sourcing,37124,43,0.12%
12,Nagpur,WH,9291,9,0.10%
12,Agra,CX,2455,4,0.16%
12,Moradabad,Sourcing,2328,1,0.04%
12,Karur,CX,2746,1,0.04%
12,Kannur,CX,1911,1,0.05%
12,Salem,Pod,7288,23,0.32%
12,Surat,CX,11696,34,0.29%
12,Warangal,DP,8199,16,0.20%
12,Hyderabad,DP,340291,385,0.11%
12,Trichy,WH,8398,9,0.11%
12,Patna,WH,17423,11,0.06%
12,Kurnool,DP,5526,8,0.14%
12,Salem,DP,7288,2,0.03%
12,Kota,CX,5503,6,0.11%
12,Surat,Sourcing,11696,11,0.09%
12,Anand,CX,850,3,0.35%
12,Vizag,Sourcing,22512,43,0.19%
12,Madurai,CX,9864,17,0.17%
12,Panipat,CX,2155,5,0.23%
12,Vapi,WH,3014,2,0.07%
12,Gwalior,CX,4189,8,0.19%
12,Bathinda,Pod,1049,4,0.38%
12,Muzaffarpur,WH,1433,1,0.07%
12,Rajkot,Sourcing,4306,2,0.05%
12,Faridabad,Sourcing,12864,24,0.19%
12,Manipal,Pod,6938,33,0.48%
12,Kanchipuram,CX,2583,8,0.31%
12,Gwalior,DP,4189,2,0.05%
12,Aurangabad,CX,3124,9,0.29%
12,Palakkad,DP,3490,2,0.06%
12,Berhampur,WH,1172,2,0.17%
12,Kannur,Sourcing,1911,1,0.05%
12,Kota,Sourcing,5503,4,0.07%
12,Mysore,Sourcing,20920,38,0.18%
12,Rajahmundry,CX,3438,12,0.35%
12,Nagpur,DP,9291,9,0.10%
12,Bareilly,CX,1619,2,0.12%
12,Chennai,Pod,225979,1707,0.76%
12,Guntur,DP,10744,11,0.10%
12,Amritsar,Pod,3080,9,0.29%
12,Karur,Sourcing,2746,1,0.04%
12,Rajkot,Pod,4306,28,0.65%
12,Davanagere,Pod,1579,4,0.25%
12,Chennai,CX,225979,656,0.29%
12,Jaipur,Pod,25500,122,0.48%
12,Latur,Pod,1072,6,0.56%
12,Dehradun,Sourcing,11030,9,0.08%
12,Davanagere,Sourcing,1579,3,0.19%
12,Vizianagaram,Pod,828,8,0.97%
12,Dehradun,DP,11030,4,0.04%
12,Moradabad,CX,2328,6,0.26%
12,Thoothukudi,WH,4272,5,0.12%
12,Ajmer,DP,1648,2,0.12%
12,Vizianagaram,Sourcing,828,1,0.12%
12,Jalandhar,DP,2005,1,0.05%
13,Kolkata,CX,95830,239,0.25%
13,Raipur,Pod,4297,38,0.88%
13,Central Goa,WH,37063,19,0.05%
13,Pondicherry,WH,10189,3,0.03%
13,Palakkad,CX,3369,3,0.09%
13,Kolkata,DP,95830,97,0.10%
13,Central Goa,DP,37063,16,0.04%
13,Anand,Pod,684,9,1.32%
13,Vellore,DP,5990,6,0.10%
13,Lucknow,CX,19376,16,0.08%
13,Bhubaneswar,WH,30051,8,0.03%
13,Patna,WH,14785,11,0.07%
13,Roorkee,CX,1120,4,0.36%
13,Jabalpur,Sourcing,2359,1,0.04%
13,Nizamabad,Sourcing,830,1,0.12%
13,Bangalore,WH,613292,778,0.13%
13,Bikaner,CX,1046,1,0.10%
13,Guntur,CX,11159,26,0.23%
13,Chennai,Sourcing,228072,184,0.08%
13,Ranchi,Pod,5423,31,0.57%
13,Warangal,WH,8661,7,0.08%
13,Vapi,CX,3294,6,0.18%
13,Allahabad,Sourcing,1826,2,0.11%
13,Muzaffarpur,WH,891,1,0.11%
13,Kanchipuram,Sourcing,2550,1,0.04%
13,Agra,Pod,1594,12,0.75%
13,Vellore,CX,5990,11,0.18%
13,Khammam,CX,4983,8,0.16%
13,Thiruvananthapuram,Pod,45488,224,0.49%
13,Udaipur,WH,4600,5,0.11%
13,Ambala,CX,1551,2,0.13%
13,Rajahmundry,WH,3897,6,0.15%
13,Tirupati,CX,11174,20,0.18%
13,Nagpur,CX,10677,12,0.11%
13,Kanpur,Pod,3394,6,0.18%
13,Kannur,Pod,1838,4,0.22%
13,Palakkad,Sourcing,3369,4,0.12%
13,Aurangabad,WH,2848,1,0.04%
13,Thanjavur,WH,4862,1,0.02%
13,Mumbai,Sourcing,348744,482,0.14%
13,Thiruvananthapuram,WH,45488,19,0.04%
13,Vijayawada,Pod,18637,123,0.66%
13,Jodhpur,Pod,1920,17,0.89%
13,Vizag,CX,22811,71,0.31%
13,Jamshedpur,Pod,2981,21,0.70%
13,Bhopal,Pod,9383,62,0.66%
13,Rajahmundry,DP,3897,4,0.10%
13,Tirupati,Sourcing,11174,8,0.07%
13,Kollam,WH,8394,1,0.01%
13,Roorkee,Sourcing,1120,2,0.18%
13,Patiala,Pod,3282,14,0.43%
13,Lonavla,Sourcing,845,2,0.24%
13,Jamshedpur,DP,2981,1,0.03%
13,Ongole,WH,591,1,0.17%
13,Warangal,Pod,8661,100,1.15%
13,Gwalior,Pod,3164,20,0.63%
13,Mysore,CX,21174,33,0.16%
13,Nellore,DP,4229,6,0.14%
13,Palakkad,Pod,3369,11,0.33%
13,Gwalior,DP,3164,2,0.06%
13,Chandigarh,Sourcing,41278,30,0.07%
13,Palakkad,DP,3369,3,0.09%
13,Ajmer,WH,1604,1,0.06%
13,Khammam,Sourcing,4983,2,0.04%
13,Varanasi,Sourcing,9972,11,0.11%
13,Kottayam,DP,5351,2,0.04%
13,Bareilly,CX,886,1,0.11%
13,Allahabad,WH,1826,1,0.05%
13,Warangal,CX,8661,34,0.39%
13,Ujjain,Pod,2179,10,0.46%
13,Thanjavur,DP,4862,6,0.12%
13,Trichy,Sourcing,8806,9,0.10%
13,Kolhapur,DP,2165,2,0.09%
13,Rohtak,CX,2386,7,0.29%
13,Sonipat,Sourcing,1092,4,0.37%
13,Ahmednagar,Pod,561,3,0.53%
13,Guwahati,CX,9699,51,0.53%
13,Belgaum,CX,3556,3,0.08%
13,Thiruvallur,Pod,2108,9,0.43%
13,Panipat,CX,2276,4,0.18%
13,Tirupati,Pod,11174,80,0.72%
13,Kollam,CX,8394,5,0.06%
13,Tirunelveli,Sourcing,5053,2,0.04%
13,Thiruvalla,WH,3869,2,0.05%
13,Meerut,CX,5106,7,0.14%
13,Coimbatore,Sourcing,33089,28,0.08%
13,Kakinada,Sourcing,3577,2,0.06%
13,Vadodara,DP,11451,4,0.03%
13,Kanchipuram,DP,2550,2,0.08%
13,Agra,Sourcing,1594,1,0.06%
13,Jaipur,Pod,24943,166,0.67%
13,Noida,CX,21891,65,0.30%
13,Aurangabad,Pod,2848,18,0.63%
13,Nashik,CX,6076,12,0.20%
13,Karimnagar,DP,3607,4,0.11%
13,Tirupati,WH,11174,7,0.06%
13,Vijayawada,CX,18637,62,0.33%
13,Vijayawada,DP,18637,16,0.09%
13,Jhansi,Pod,490,7,1.43%
13,Warangal,DP,8661,9,0.10%
13,Thiruvalla,CX,3869,6,0.16%
13,Jaipur,CX,24943,64,0.26%
13,Patna,CX,14785,66,0.45%
13,Patiala,CX,3282,5,0.15%
13,Silchar,Pod,3223,17,0.53%
13,Surat,WH,12185,7,0.06%
13,Warangal,Sourcing,8661,13,0.15%
13,Latur,CX,744,2,0.27%
13,Gorakhpur,WH,2681,3,0.11%
13,Coimbatore,CX,33089,93,0.28%
13,Jaipur,DP,24943,13,0.05%
13,Vadodara,Sourcing,11451,23,0.20%
13,Bareilly,Pod,886,5,0.56%
13,Hubli,CX,2979,6,0.20%
13,Gwalior,Sourcing,3164,3,0.09%
13,Ranchi,DP,5423,3,0.06%
13,Muzaffarpur,Sourcing,891,3,0.34%
13,Rajkot,WH,4917,1,0.02%
13,Jalandhar,DP,1916,1,0.05%
13,Dibrugarh,DP,2701,1,0.04%
13,Delhi,DP,165344,203,0.12%
13,Siliguri,CX,2778,12,0.43%
13,Vadodara,WH,11451,6,0.05%
13,Manipal,CX,6992,20,0.29%
13,Ujjain,CX,2179,5,0.23%
13,Anantapur,WH,3578,1,0.03%
13,Sri Ganganagar,CX,1775,1,0.06%
13,Salem,Pod,7054,23,0.33%
13,Thanjavur,CX,4862,7,0.14%
13,Pune,DP,180384,215,0.12%
13,Pondicherry,Pod,10189,45,0.44%
13,Jamshedpur,CX,2981,8,0.27%
13,Dehradun,DP,9770,1,0.01%
13,Ahmedabad,CX,44015,159,0.36%
13,Sonipat,Pod,1092,11,1.01%
13,Ludhiana,DP,7640,12,0.16%
13,Rohtak,Sourcing,2386,3,0.13%
13,Hubli,Sourcing,2979,3,0.10%
13,Erode,DP,3359,2,0.06%
13,Saharanpur,Pod,603,2,0.33%
13,Kannur,CX,1838,1,0.05%
13,Rajahmundry,Pod,3897,14,0.36%
13,Nellore,CX,4229,9,0.21%
13,Gwalior,CX,3164,7,0.22%
13,Cuttack,DP,2958,1,0.03%
13,Amravati,CX,999,2,0.20%
13,Salem,WH,7054,3,0.04%
13,Karaikkudi,DP,2151,3,0.14%
13,Dibrugarh,WH,2701,1,0.04%
13,Kochi,Pod,87935,285,0.32%
13,Chennai,Pod,228072,1779,0.78%
