Unique ID,DATE,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
7/10/2026-Delhi-928859,7/10/2026,28,Delhi,928859,Superplum Premium Cherries,4,129,External Damage/Bruises (4.00)
7/10/2026-Kolkata-7455,7/10/2026,28,Kolkata,7455,Purple Brinjal,5,325,"External Rotten/ Fungal (3.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Hyderabad-6753,7/10/2026,28,Hyderabad,6753,Malihabad Dasheri Mango,1,6,External Damage/Bruises (1.00)
7/10/2026-Kolkata-1082,7/10/2026,28,Kolkata,1082,Guava,3,167,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
7/10/2026-Delhi-14589,7/10/2026,28,Delhi,14589,Sun Gold Kiwi,1,82,External Damage/Bruises (1.00)
7/10/2026-Gwalior-4213,7/10/2026,28,Gwalior,4213,Mixed Sprouts,1,5,Incorrect size (sourcing issue) (1.00)
7/10/2026-Coimbatore-1095,7/10/2026,28,Coimbatore,1095,Button Mushroom,1,264,External Damage/Bruises (1.00)
7/10/2026-Chennai-7821,7/10/2026,28,Chennai,7821,English Cucumber,4,569,External Damage/Bruises (4.00)
7/10/2026-Thiruvalla-8962,7/10/2026,28,Thiruvalla,8962,Robusta Banana Mini Pack,1,33,External Damage/Bruises (1.00)
7/10/2026-Delhi-1009,7/10/2026,28,Delhi,1009,Cluster Beans - Gawar Phali,3,362,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Noida 1-55568,7/10/2026,28,Noida 1,55568,Baby Lady's Finger,2,218,"Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
7/10/2026-Bangalore-1290,7/10/2026,28,Bangalore,1290,Daily Apple,1,102,External Damage/Bruises (1.00)
7/10/2026-Coimbatore-4563,7/10/2026,28,Coimbatore,4563,Bitter Gourd,1,37,External Damage/Bruises (1.00)
7/10/2026-Mysore-7808,7/10/2026,28,Mysore,7808,Banana Poovan,1,13,Internal Rotten (1.00)
7/10/2026-Chennai-14589,7/10/2026,28,Chennai,14589,Sun Gold Kiwi,1,72,Customer perception / Wrong claim (1.00)
7/10/2026-Kochi-1284,7/10/2026,28,Kochi,1284,Indian Tomato,4,1513,"External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00)"
7/10/2026-Patna-1026,7/10/2026,28,Patna,1026,Cabbage,4,43,"External Rotten/ Fungal (2.00), External Damage/Bruises (1.00), Incorrect size (sourcing issue) (1.00)"
7/10/2026-Delhi-6760,7/10/2026,28,Delhi,6760,Langra Mango (Malda),5,304,"External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
7/10/2026-Siliguri-75309,7/10/2026,28,Siliguri,75309,Raw Pineapple,1,2,Internal Rotten (1.00)
7/10/2026-Guwahati-5997,7/10/2026,28,Guwahati,5997,Pumpkin Portion Cut,2,18,"Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
7/10/2026-Ahmedabad-19027,7/10/2026,28,Ahmedabad,19027,Green Cucumber,1,171,External Damage/Bruises (1.00)
7/10/2026-Patna-18543,7/10/2026,28,Patna,18543,Pairi Mango (Payri),2,5,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
7/10/2026-Noida 1-177706,7/10/2026,28,Noida 1,177706,Farmerr Two White Chrysanthemums with Eucalyptus Bouquet,1,2,Shrivelled / Dry (1.00)
7/10/2026-Mumbai-67188,7/10/2026,28,Mumbai,67188,Indian Raspberry,1,3,External Damage/Bruises (1.00)
7/10/2026-Tirupati-24381,7/10/2026,28,Tirupati,24381,White Radish,1,18,External Damage/Bruises (1.00)
7/10/2026-Faridabad-1101,7/10/2026,28,Faridabad,1101,Papaya,1,7,Raw (1.00)
7/10/2026-Nellore-1108,7/10/2026,28,Nellore,1108,Potato,1,55,External Damage/Bruises (1.00)
7/10/2026-Bhubaneswar-9499,7/10/2026,28,Bhubaneswar,9499,Mixed Marigold Flowers,1,59,Customer perception / Wrong claim (1.00)
7/10/2026-Mumbai-4597,7/10/2026,28,Mumbai,4597,Coccinia,4,774,"Overripe (2.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Ahmedabad-5733,7/10/2026,28,Ahmedabad,5733,Premium White Guava,3,121,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Bangalore-647226,7/10/2026,28,Bangalore,647226,Phulwaa Fresh Roses,1,76,Shrivelled / Dry (1.00)
7/10/2026-Bangalore-795548,7/10/2026,28,Bangalore,795548,nectr Broccoli,1,169,External Rotten/ Fungal (1.00)
7/10/2026-Chandigarh-3967,7/10/2026,28,Chandigarh,3967,Purple Bharta Brinjal,3,55,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
7/10/2026-Patna-1016,7/10/2026,28,Patna,1016,Bottle Gourd,1,53,External Damage/Bruises (1.00)
7/10/2026-Chennai-8707,7/10/2026,28,Chennai,8707,Coconut,1,906,Underweight (packing issue) (1.00)
7/10/2026-Chennai-1069,7/10/2026,28,Chennai,1069,Garlic Peeled,3,710,"Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
7/10/2026-Guwahati-1037,7/10/2026,28,Guwahati,1037,Cauliflower,2,27,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Thoothukudi-1101,7/10/2026,28,Thoothukudi,1101,Papaya,1,17,External Damage/Bruises (1.00)
7/10/2026-Erode-2969,7/10/2026,28,Erode,2969,Imported Blueberry (From Peru),1,4,External Damage/Bruises (1.00)
7/10/2026-Agra-1101,7/10/2026,28,Agra,1101,Papaya,1,5,Raw (1.00)
7/10/2026-Bangalore-1056,7/10/2026,28,Bangalore,1056,Madras Cucumber,2,288,"Incorrect size (sourcing issue) (1.00), External Damage/Bruises (1.00)"
7/10/2026-Bangalore-198449,7/10/2026,28,Bangalore,198449,Pluckk Sweet Potato,3,127,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
7/10/2026-Salem-17011,7/10/2026,28,Salem,17011,Red Delicious Apple,1,7,Customer perception / Wrong claim (1.00)
7/10/2026-Pune-8682,7/10/2026,28,Pune,8682,Cucumber White,5,655,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
7/10/2026-Pune-4070,7/10/2026,28,Pune,4070,Pineapple Slices,2,40,Internal Rotten (2.00)
7/10/2026-Bangalore-478906,7/10/2026,28,Bangalore,478906,Lettuce Iceberg - Protected Cultivation,5,65,"External Rotten/ Fungal (4.00), Shrivelled / Dry (1.00)"
7/10/2026-Delhi-3508,7/10/2026,28,Delhi,3508,Kiran Watermelon,2,27,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
7/10/2026-Kochi-3942,7/10/2026,28,Kochi,3942,Snake Gourd,1,110,External Damage/Bruises (1.00)
7/10/2026-Bhopal-3361,7/10/2026,28,Bhopal,3361,Raw Totapuri Mango,1,15,Overripe (1.00)
7/10/2026-Hyderabad-722556,7/10/2026,28,Hyderabad,722556,Tadaa Masala Masti Sweet Corn Kernels,1,2,Customer perception / Wrong claim (1.00)
7/10/2026-Chennai-1025,7/10/2026,28,Chennai,1025,Broccoli,1,103,External Damage/Bruises (1.00)
7/10/2026-Delhi-3903,7/10/2026,28,Delhi,3903,Indian Litchi (Lychee) No stem,3,215,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
7/10/2026-Warangal-1101,7/10/2026,28,Warangal,1101,Papaya,1,15,Raw (1.00)
7/10/2026-Guntur-1013,7/10/2026,28,Guntur,1013,Beetroot,1,39,Shrivelled / Dry (1.00)
7/10/2026-Hyderabad-1050,7/10/2026,28,Hyderabad,1050,Colocasia (Man Kochu),3,3,External Damage/Bruises (3.00)
7/10/2026-Madurai-7458,7/10/2026,28,Madurai,7458,Banana Red,1,39,Customer perception / Wrong claim (1.00)
7/10/2026-Pondicherry-3967,7/10/2026,28,Pondicherry,3967,Purple Bharta Brinjal,1,21,Customer perception / Wrong claim (1.00)
7/10/2026-Noida-38914,7/10/2026,28,Noida,38914,Baby Bottle Gourd,1,22,External Damage/Bruises (1.00)
7/10/2026-Rohtak-11565,7/10/2026,28,Rohtak,11565,Baby Banana,1,11,Customer perception / Wrong claim (1.00)
7/10/2026-Aurangabad-8689,7/10/2026,28,Aurangabad,8689,Hybrid Tomato,2,81,External Damage/Bruises (2.00)
7/10/2026-Trichy-1296,7/10/2026,28,Trichy,1296,Tender Coconut,2,38,External Damage/Bruises (2.00)
7/10/2026-Mumbai-5733,7/10/2026,28,Mumbai,5733,Premium White Guava,8,1129,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00), External Rotten/ Fungal (1.00)"
7/10/2026-Delhi-1027,7/10/2026,28,Delhi,1027,Green Capsicum,13,798,"External Damage/Bruises (12.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Pune-85559,7/10/2026,28,Pune,85559,Pluckk Fruit Chaat,1,6,Internal Rotten (1.00)
7/10/2026-Delhi-6132,7/10/2026,28,Delhi,6132,Small Green Capsicum,1,127,External Damage/Bruises (1.00)
7/10/2026-Bhubaneswar-45306,7/10/2026,28,Bhubaneswar,45306,Daily Pomegranate,1,21,External Damage/Bruises (1.00)
7/10/2026-Bangalore-526665,7/10/2026,28,Bangalore,526665,Phulwaa Fresh Daily Mix,1,37,Shrivelled / Dry (1.00)
7/10/2026-Bhubaneswar-6760,7/10/2026,28,Bhubaneswar,6760,Langra Mango (Malda),3,35,"External Damage/Bruises (1.00), Raw (1.00), Internal Rotten (1.00)"
7/10/2026-Bangalore-9009,7/10/2026,28,Bangalore,9009,Ash Gourd (Cut Portion),1,45,Internal Rotten (1.00)
7/10/2026-Noida-6188,7/10/2026,28,Noida,6188,Potato (Batate),4,167,"External Damage/Bruises (2.00), Underweight (packing issue) (1.00), Taste / water content (1.00)"
7/10/2026-Thiruvananthapuram-1137,7/10/2026,28,Thiruvananthapuram,1137,Yellow Zucchini,1,5,Internal Rotten (1.00)
7/10/2026-Mumbai-1047,7/10/2026,28,Mumbai,1047,Coconut,5,945,"Internal Rotten (4.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Udaipur-7387,7/10/2026,28,Udaipur,7387,Raw Papaya,1,3,Customer perception / Wrong claim (1.00)
7/10/2026-Bangalore-4209,7/10/2026,28,Bangalore,4209,Coconut Grated,15,487,"Internal Rotten (12.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
7/10/2026-Guwahati-6760,7/10/2026,28,Guwahati,6760,Langra Mango (Malda),2,41,"Customer perception / Wrong claim (1.00), Raw (1.00)"
7/10/2026-Mumbai-19027,7/10/2026,28,Mumbai,19027,Green Cucumber,17,2235,"External Damage/Bruises (14.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
7/10/2026-Ajmer-1016,7/10/2026,28,Ajmer,1016,Bottle Gourd,1,4,Internal Rotten (1.00)
7/10/2026-Chennai-1007,7/10/2026,28,Chennai,1007,Yelakki Banana,17,2459,"External Damage/Bruises (13.00), Raw (2.00), Customer perception / Wrong claim (2.00)"
7/10/2026-Pune-961422,7/10/2026,28,Pune,961422,Pluckk Coconut Chunks,1,47,Internal Rotten (1.00)
7/10/2026-Karimnagar-7433,7/10/2026,28,Karimnagar,7433,Imported Avocado - Tanzania,2,21,"Internal Rotten (1.00), External Damage/Bruises (1.00)"
7/10/2026-Varanasi-4601,7/10/2026,28,Varanasi,4601,Ooty Carrot (Carrot),1,74,Underweight (packing issue) (1.00)
7/10/2026-Hyderabad-38914,7/10/2026,28,Hyderabad,38914,Baby Bottle Gourd,1,263,Customer perception / Wrong claim (1.00)
7/10/2026-Jaipur-1005,7/10/2026,28,Jaipur,1005,Robusta Banana,2,194,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Pune-16377,7/10/2026,28,Pune,16377,Sweet Lime (Mosambi),1,30,Customer perception / Wrong claim (1.00)
7/10/2026-Jaipur-4564,7/10/2026,28,Jaipur,4564,Small Brinjal,2,98,"Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Jaipur-3943,7/10/2026,28,Jaipur,3943,Sambar Onion,3,122,Customer perception / Wrong claim (3.00)
7/10/2026-Chandigarh-11351,7/10/2026,28,Chandigarh,11351,Garlic Cloves Unpeeled,1,32,Customer perception / Wrong claim (1.00)
7/10/2026-Bangalore-4231,7/10/2026,28,Bangalore,4231,Pulav Mix,1,96,Internal Rotten (1.00)
7/10/2026-Ahmedabad-18544,7/10/2026,28,Ahmedabad,18544,Mango Totapuri Ripe,2,19,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Central Goa-12683,7/10/2026,28,Central Goa,12683,Rambhutan (Jungle Litchi),2,104,External Damage/Bruises (2.00)
7/10/2026-Jaipur-1095,7/10/2026,28,Jaipur,1095,Button Mushroom,1,237,Internal Rotten (1.00)
7/10/2026-Pune-663048,7/10/2026,28,Pune,663048,Thompson Green Grapes (Seedless),3,66,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
7/10/2026-Vizag-7044,7/10/2026,28,Vizag,7044,Peeled Sambhar Onion,2,16,Internal Rotten (2.00)
7/10/2026-Mumbai-1025,7/10/2026,28,Mumbai,1025,Broccoli,6,449,"External Damage/Bruises (5.00), External Rotten/ Fungal (1.00)"
7/10/2026-Gurgaon-4223,7/10/2026,28,Gurgaon,4223,Fruit Chat Mix,2,9,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/10/2026-Hyderabad-4233,7/10/2026,28,Hyderabad,4233,Sambar Mix,1,56,External Damage/Bruises (1.00)
7/10/2026-Mysore-24381,7/10/2026,28,Mysore,24381,White Radish,1,29,External Damage/Bruises (1.00)
7/10/2026-Dehradun-1047,7/10/2026,28,Dehradun,1047,Coconut,1,6,Internal Rotten (1.00)
7/10/2026-Vizag-1284,7/10/2026,28,Vizag,1284,Indian Tomato,1,396,External Damage/Bruises (1.00)
7/10/2026-Guwahati-918705,7/10/2026,28,Guwahati,918705,Pear Nashpati,1,12,External Damage/Bruises (1.00)
7/10/2026-Bangalore-4083,7/10/2026,28,Bangalore,4083,Moong Sprouts,2,88,"Underweight (packing issue) (1.00), Incorrect size (sourcing issue) (1.00)"
7/10/2026-Hyderabad-1092,7/10/2026,28,Hyderabad,1092,Mint Leaves,1,362,Customer perception / Wrong claim (1.00)
7/10/2026-Kolkata-19027,7/10/2026,28,Kolkata,19027,Green Cucumber,1,238,External Rotten/ Fungal (1.00)
7/10/2026-Karaikkudi-4068,7/10/2026,28,Karaikkudi,4068,Pumpkin Cut,1,2,Customer perception / Wrong claim (1.00)
7/10/2026-Hyderabad-1083,7/10/2026,28,Hyderabad,1083,Green Kiwi,2,193,"External Damage/Bruises (1.00), Overripe (1.00)"
7/10/2026-Bangalore-7388,7/10/2026,28,Bangalore,7388,Indian Plum,1,183,Taste / water content (1.00)
7/10/2026-Tirupati-515988,7/10/2026,28,Tirupati,515988,Ooty Strawberry,1,13,Raw (1.00)
7/10/2026-Khammam-4599,7/10/2026,28,Khammam,4599,Lady's Finger,2,37,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/10/2026-Pune-1082,7/10/2026,28,Pune,1082,Guava,1,77,External Damage/Bruises (1.00)
7/10/2026-Kolkata-1036,7/10/2026,28,Kolkata,1036,Carrot,1,1033,External Damage/Bruises (1.00)
7/10/2026-Kolkata-1047,7/10/2026,28,Kolkata,1047,Coconut,1,190,Internal Rotten (1.00)
7/10/2026-Rajkot-1101,7/10/2026,28,Rajkot,1101,Papaya,1,18,External Damage/Bruises (1.00)
7/10/2026-Pune-175981,7/10/2026,28,Pune,175981,Minimeal Onion,2,163,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Jaipur-7388,7/10/2026,28,Jaipur,7388,Indian Plum,1,18,Customer perception / Wrong claim (1.00)
7/10/2026-Jalandhar-1284,7/10/2026,28,Jalandhar,1284,Indian Tomato,1,48,Raw (1.00)
7/10/2026-Hyderabad-210255,7/10/2026,28,Hyderabad,210255,The Flora Single Yellow Rose,1,27,External Damage/Bruises (1.00)
7/10/2026-Ludhiana-1095,7/10/2026,28,Ludhiana,1095,Button Mushroom,1,69,External Damage/Bruises (1.00)
7/10/2026-Patna-1284,7/10/2026,28,Patna,1284,Indian Tomato,2,430,"External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Bilaspur-4599,7/10/2026,28,Bilaspur,4599,Lady's Finger,2,29,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/10/2026-Gwalior-6132,7/10/2026,28,Gwalior,6132,Small Green Capsicum,1,13,External Damage/Bruises (1.00)
7/10/2026-Tumakuru-1113,7/10/2026,28,Tumakuru,1113,Ridge Gourd,1,9,External Damage/Bruises (1.00)
7/10/2026-Gurgaon-8689,7/10/2026,28,Gurgaon,8689,Hybrid Tomato,5,775,External Damage/Bruises (5.00)
7/10/2026-Bhopal-2609,7/10/2026,28,Bhopal,2609,Cowpea Beans,2,18,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Mumbai-1133,7/10/2026,28,Mumbai,1133,Green Zucchini,2,331,External Damage/Bruises (2.00)
7/10/2026-Delhi-5804,7/10/2026,28,Delhi,5804,Fresh Green Peas Peeled,2,20,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Pune-1007,7/10/2026,28,Pune,1007,Yelakki Banana,1,809,Customer perception / Wrong claim (1.00)
7/10/2026-Mysore-1066,7/10/2026,28,Mysore,1066,Drumstick,1,45,External Damage/Bruises (1.00)
7/10/2026-Nagpur-52733,7/10/2026,28,Nagpur,52733,Flower Mix,2,10,Shrivelled / Dry (2.00)
7/10/2026-Kochi-1005,7/10/2026,28,Kochi,1005,Robusta Banana,2,316,"External Damage/Bruises (1.00), Raw (1.00)"
7/10/2026-Indore-55568,7/10/2026,28,Indore,55568,Baby Lady's Finger,1,55,Customer perception / Wrong claim (1.00)
7/10/2026-Vizag-5997,7/10/2026,28,Vizag,5997,Pumpkin Portion Cut,1,10,Internal Rotten (1.00)
7/10/2026-Pondicherry-5930,7/10/2026,28,Pondicherry,5930,Ripe Jackfruit Bulb (Peeled),1,7,Customer perception / Wrong claim (1.00)
7/10/2026-Pune-32331,7/10/2026,28,Pune,32331,Yellow Marigold Flowers,4,89,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Thanjavur-1007,7/10/2026,28,Thanjavur,1007,Yelakki Banana,1,88,Customer perception / Wrong claim (1.00)
7/10/2026-Kochi-1108,7/10/2026,28,Kochi,1108,Potato,3,714,External Damage/Bruises (3.00)
7/10/2026-Coimbatore-1074,7/10/2026,28,Coimbatore,1074,Garlic,1,99,External Damage/Bruises (1.00)
7/10/2026-Guntur-11440,7/10/2026,28,Guntur,11440,Bangalore Blue Grapes,1,12,External Damage/Bruises (1.00)
7/10/2026-Pune-1069,7/10/2026,28,Pune,1069,Garlic Peeled,2,627,"Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Noida-49620,7/10/2026,28,Noida,49620,Peach,3,23,"External Damage/Bruises (2.00), External Rotten/ Fungal (1.00)"
7/10/2026-Ujjain-1108,7/10/2026,28,Ujjain,1108,Potato,1,53,External Damage/Bruises (1.00)
7/10/2026-Meerut-8689,7/10/2026,28,Meerut,8689,Hybrid Tomato,2,81,External Rotten/ Fungal (2.00)
7/10/2026-Faridabad-20422,7/10/2026,28,Faridabad,20422,Daily Apple,1,42,Customer perception / Wrong claim (1.00)
7/10/2026-Aurangabad-2116,7/10/2026,28,Aurangabad,2116,Onion,1,106,Customer perception / Wrong claim (1.00)
7/10/2026-Delhi-11567,7/10/2026,28,Delhi,11567,Zespri Kiwi Green,1,48,External Damage/Bruises (1.00)
7/10/2026-Khammam-1005,7/10/2026,28,Khammam,1005,Robusta Banana,1,25,Overripe (1.00)
7/10/2026-Ongole-1096,7/10/2026,28,Ongole,1096,Muskmelon,1,17,Raw (1.00)
7/10/2026-Bilaspur-15049,7/10/2026,28,Bilaspur,15049,Red Cabbage,1,1,External Damage/Bruises (1.00)
7/10/2026-Kochi-4216,7/10/2026,28,Kochi,4216,Avial Mix,1,108,Internal Rotten (1.00)
7/10/2026-Jaipur-7821,7/10/2026,28,Jaipur,7821,English Cucumber,1,164,External Damage/Bruises (1.00)
7/10/2026-Delhi-357325,7/10/2026,28,Delhi,357325,Small Tender Coconut,7,203,"External Damage/Bruises (5.00), Taste / water content (2.00)"
7/10/2026-Chandigarh-1107,7/10/2026,28,Chandigarh,1107,Baby Potato,1,26,External Damage/Bruises (1.00)
7/10/2026-Jabalpur-1047,7/10/2026,28,Jabalpur,1047,Coconut,1,5,Customer perception / Wrong claim (1.00)
7/10/2026-Dehradun-1074,7/10/2026,28,Dehradun,1074,Garlic,1,88,External Damage/Bruises (1.00)
7/10/2026-Hyderabad-8688,7/10/2026,28,Hyderabad,8688,Daily Juice Sweet Lime,1,217,Customer perception / Wrong claim (1.00)
7/10/2026-Dehradun-4133,7/10/2026,28,Dehradun,4133,Jamun,1,22,External Damage/Bruises (1.00)
7/10/2026-Thiruvananthapuram-1284,7/10/2026,28,Thiruvananthapuram,1284,Indian Tomato,1,712,External Damage/Bruises (1.00)
7/10/2026-Chennai-5930,7/10/2026,28,Chennai,5930,Ripe Jackfruit Bulb (Peeled),3,104,"Internal Rotten (2.00), External Damage/Bruises (1.00)"
7/10/2026-Hyderabad-3508,7/10/2026,28,Hyderabad,3508,Kiran Watermelon,6,123,"Internal Rotten (3.00), External Damage/Bruises (3.00)"
7/10/2026-Pune-1083,7/10/2026,28,Pune,1083,Green Kiwi,1,153,Customer perception / Wrong claim (1.00)
7/10/2026-Bhubaneswar-1133,7/10/2026,28,Bhubaneswar,1133,Green Zucchini,1,16,External Damage/Bruises (1.00)
7/10/2026-Chennai-1037,7/10/2026,28,Chennai,1037,Cauliflower,6,982,"External Damage/Bruises (4.00), Underweight (packing issue) (2.00)"
7/10/2026-Delhi-3795,7/10/2026,28,Delhi,3795,Ginger,2,45,External Damage/Bruises (2.00)
7/10/2026-Hyderabad-2610,7/10/2026,28,Hyderabad,2610,French Beans,2,178,External Damage/Bruises (2.00)
7/10/2026-Kolkata-1013,7/10/2026,28,Kolkata,1013,Beetroot,1,288,External Damage/Bruises (1.00)
7/10/2026-Mysore-1007,7/10/2026,28,Mysore,1007,Yelakki Banana,2,129,"External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Hyderabad-665232,7/10/2026,28,Hyderabad,665232,Enoki Mushroom,1,12,External Damage/Bruises (1.00)
7/10/2026-Siliguri-7433,7/10/2026,28,Siliguri,7433,Imported Avocado - Tanzania,1,11,Overripe (1.00)
7/10/2026-Panipat-1108,7/10/2026,28,Panipat,1108,Potato,1,60,External Damage/Bruises (1.00)
7/10/2026-Delhi-350566,7/10/2026,28,Delhi,350566,Freshcon Boiled White Vatana (White Peas),1,3,External Damage/Bruises (1.00)
7/10/2026-Hyderabad-9498,7/10/2026,28,Hyderabad,9498,White Shevanti Flowers,2,180,External Damage/Bruises (2.00)
7/10/2026-Vizag-997,7/10/2026,28,Vizag,997,Royal Gala Apple,2,57,External Damage/Bruises (2.00)
7/10/2026-Raipur-1296,7/10/2026,28,Raipur,1296,Tender Coconut,1,51,External Damage/Bruises (1.00)
7/10/2026-Anantapur-1128,7/10/2026,28,Anantapur,1128,Sweet Potato,2,27,External Damage/Bruises (2.00)
7/10/2026-Bangalore-14589,7/10/2026,28,Bangalore,14589,Sun Gold Kiwi,2,586,"Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
7/10/2026-Raipur-17077,7/10/2026,28,Raipur,17077,Malihabad Dasheri Mango,1,15,Raw (1.00)
7/10/2026-Mathura-1108,7/10/2026,28,Mathura,1108,Potato,1,51,Underweight (packing issue) (1.00)
7/10/2026-Bangalore-11565,7/10/2026,28,Bangalore,11565,Baby Banana,22,2530,"Raw (12.00), External Damage/Bruises (7.00), External Rotten/ Fungal (2.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Anantapur-4070,7/10/2026,28,Anantapur,4070,Pineapple Slices,1,9,Customer perception / Wrong claim (1.00)
7/10/2026-Vizianagaram-1284,7/10/2026,28,Vizianagaram,1284,Indian Tomato,1,25,Customer perception / Wrong claim (1.00)
7/10/2026-Mysore-9498,7/10/2026,28,Mysore,9498,White Shevanti Flowers,1,21,Shrivelled / Dry (1.00)
7/10/2026-Salem-1083,7/10/2026,28,Salem,1083,Green Kiwi,1,6,External Damage/Bruises (1.00)
7/10/2026-Tirupati-9497,7/10/2026,28,Tirupati,9497,Yellow Shevanti Flowers,2,36,Shrivelled / Dry (2.00)
7/10/2026-Kochi-2610,7/10/2026,28,Kochi,2610,French Beans,1,318,External Damage/Bruises (1.00)
7/10/2026-Kolkata-1026,7/10/2026,28,Kolkata,1026,Cabbage,5,439,"External Rotten/ Fungal (3.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/10/2026-Bikaner-1296,7/10/2026,28,Bikaner,1296,Tender Coconut,1,9,Taste / water content (1.00)
7/10/2026-Meerut-7433,7/10/2026,28,Meerut,7433,Imported Avocado - Tanzania,1,21,Raw (1.00)
7/10/2026-Warangal-1037,7/10/2026,28,Warangal,1037,Cauliflower,1,22,External Damage/Bruises (1.00)
7/10/2026-Mumbai-19901,7/10/2026,28,Mumbai,19901,Fresh Yellow Dates,2,128,External Damage/Bruises (2.00)
7/10/2026-Delhi-21211,7/10/2026,28,Delhi,21211,Papaya,1,38,External Damage/Bruises (1.00)
7/10/2026-Noida 1-6132,7/10/2026,28,Noida 1,6132,Small Green Capsicum,2,92,External Rotten/ Fungal (2.00)
7/10/2026-Jaipur-12683,7/10/2026,28,Jaipur,12683,Rambhutan (Jungle Litchi),2,11,External Damage/Bruises (2.00)
7/10/2026-Nizamabad-1294,7/10/2026,28,Nizamabad,1294,Gooseberry,1,12,External Damage/Bruises (1.00)
7/10/2026-Ujjain-49620,7/10/2026,28,Ujjain,49620,Peach,1,3,External Damage/Bruises (1.00)
7/10/2026-Palakkad-12683,7/10/2026,28,Palakkad,12683,Rambhutan (Jungle Litchi),1,37,Customer perception / Wrong claim (1.00)
7/10/2026-Chennai-859311,7/10/2026,28,Chennai,859311,Pluckk 100% Natural Tender Coconut Water,1,9,Customer perception / Wrong claim (1.00)
7/10/2026-Karimnagar-24381,7/10/2026,28,Karimnagar,24381,White Radish,1,4,External Damage/Bruises (1.00)
7/10/2026-Ambala-6688,7/10/2026,28,Ambala,6688,Seedless Cucumber,1,18,External Damage/Bruises (1.00)
7/10/2026-Vijayawada-3796,7/10/2026,28,Vijayawada,3796,Lemon,1,135,External Damage/Bruises (1.00)
7/10/2026-Amritsar-1296,7/10/2026,28,Amritsar,1296,Tender Coconut,1,48,External Damage/Bruises (1.00)
7/10/2026-Ranchi-20422,7/10/2026,28,Ranchi,20422,Daily Apple,1,19,External Damage/Bruises (1.00)
7/10/2026-Kanchipuram-1066,7/10/2026,28,Kanchipuram,1066,Drumstick,1,22,Shrivelled / Dry (1.00)
7/10/2026-Madurai-20422,7/10/2026,28,Madurai,20422,Daily Apple,1,51,Incorrect size (sourcing issue) (1.00)
7/10/2026-Noida 1-1005,7/10/2026,28,Noida 1,1005,Robusta Banana,5,656,"External Damage/Bruises (2.00), External Rotten/ Fungal (1.00), Raw (1.00), Underweight (packing issue) (1.00)"
