City,Store Id,Mar'25,Median,-Apr target per pod,City Target,,,,,City,#pods <Median,total pods,%comply,Median ,city level %,Target,
Bangalore,1386385,0.0021654076133763136,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Tirunelveli,1,1,1,0.002061083005433764,0.0037187288708586883,0.002061083005433764,0.0026031102096010818
Bangalore,1386386,0.0018022938285090116,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Tirupati,1,1,1,0.0019198142691311724,0.005508362091850278,0.0019198142691311724,0.0038558534642951945
Bangalore,1386532,0.0013867377444800634,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Tirupur,1,2,0.5,0.0035413920282431964,0.005788376939106275,0.0035413920282431964,0.004051863857374392
Bangalore,1386712,0.0017788319003854136,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Trichy,2,3,0.6666666666666666,0.001598250336473755,0.0034393809114359416,0.001598250336473755,0.002407566638005159
Bangalore,1386714,0.0014814814814814814,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Tumakuru,1,1,1,0.011904761904761904,0.012987012987012988,0.011904761904761904,0.00909090909090909
Bangalore,1387077,0.002672209026128266,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Udaipur,2,3,0.6666666666666666,0.002083136066660354,0.0037939998594814866,0.002083136066660354,0.0026557999016370406
Bangalore,1387560,0.0017101847610322186,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Ujjain,1,1,1,0.002182123373898447,0.0052440500201694235,0.002182123373898447,0.0036708350141185964
Bangalore,1387561,0.0014856534657856225,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Vadodara,3,6,0.5,0.002490409358150573,0.0074518122290878905,0.002490409358150573,0.005216268560361523
Bangalore,1387562,0.00221340253396428,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Vapi,1,2,0.5,0.0018718533095543502,0.00448681996634885,0.0018718533095543502,0.003140773976444195
Bangalore,1387633,0.0011342051681493325,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Varanasi,2,4,0.5,0.0017182508937627246,0.003404738260746205,0.0017182508937627246,0.0023833167825223433
Bangalore,1387903,0.0012496094970321774,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Vellore,1,2,0.5,0.002330295577563376,0.004487112595220703,0.002330295577563376,0.003140978816654492
Bangalore,1388112,0.0021446283761142014,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Vijayawada,3,6,0.5,0.0020089169780329067,0.0064978630354835505,0.0020089169780329067,0.004548504124838485
Bangalore,1388383,0.0029016277423920735,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Vizag,4,7,0.5714285714285714,0.0020161290322580645,0.005726601756826185,0.0020161290322580645,0.004008621229778329
Bangalore,1388681,0.0018908059560387616,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,Vizianagaram,1,1,1,0.0033238366571699905,0.0039946737683089215,0.0033238366571699905,0.002796271637816245
Bangalore,1388682,0.0016277807921866521,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,Warangal,1,1,1,0.0024804299411898064,0.007007203667321545,0.0024804299411898064,0.004905042567125081
Bangalore,1388998,0.0015985612948346487,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1389251,0.0010068275493188181,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1390216,0.00129808827000236,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1390217,0.0016562384983437614,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1390218,0.0014016252888988294,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1390219,0.0016945429441114633,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1392080,0.0011336484294609066,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1392421,0.0014911342344970664,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1392660,0.0013770163453628527,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1393562,0.0016582765768433521,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1393563,0.001863396903540454,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
