Unique ID,DATE,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
8/20/2026-Guwahati-133429,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Guwahati,133429,Medium Pomegranate,1,6,External Damage/Bruises (1.00)
8/22/2026-Allahabad-1296,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Allahabad,1296,Tender Coconut,2,23,"Taste / water content (1.00), External Damage/Bruises (1.00)"
8/21/2026-Khammam-1106,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Khammam,1106,Pomegranate,1,15,External Damage/Bruises (1.00)
8/20/2026-Kochi-17011,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Kochi,17011,Red Delicious Apple,1,56,Internal Rotten (1.00)
8/20/2026-Gurgaon-956524,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Gurgaon,956524,Red Bell Pepper,1,85,External Damage/Bruises (1.00)
8/23/2026-Kochi-32331,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Kochi,32331,Yellow Marigold Flowers,2,202,Customer perception / Wrong claim (2.00)
8/21/2026-Trichy-1096,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Trichy,1096,Muskmelon,1,15,Customer perception / Wrong claim (1.00)
8/22/2026-Mangaluru-8707,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Mangaluru,8707,Coconut,1,56,Internal Rotten (1.00)
8/23/2026-Bangalore-8707,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,8707,Coconut,6,1508,"Internal Rotten (4.00), External Damage/Bruises (2.00)"
8/19/2026-Chennai-1296,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Chennai,1296,Tender Coconut,17,1316,"External Damage/Bruises (11.00), Taste / water content (6.00)"
8/23/2026-Faridabad-1284,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Faridabad,1284,Indian Tomato,2,323,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/22/2026-Trichy-12683,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Trichy,12683,Rambhutan (Jungle Litchi),1,23,Customer perception / Wrong claim (1.00)
8/22/2026-Anantapur-8707,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Anantapur,8707,Coconut,1,22,Customer perception / Wrong claim (1.00)
8/20/2026-Kolkata-3387,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Kolkata,3387,Coconut Chunks,1,16,Internal Rotten (1.00)
8/21/2026-Bangalore-51935,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,51935,Baby Yelakki Banana,77,2330,"External Damage/Bruises (59.00), Customer perception / Wrong claim (9.00), External Rotten/ Fungal (7.00), Raw (2.00)"
8/19/2026-Hyderabad-684058,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,684058,Tangerine Orange,2,17,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/23/2026-Roorkee-1108,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Roorkee,1108,Potato,1,42,Customer perception / Wrong claim (1.00)
8/19/2026-Bangalore-1005,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,1005,Robusta Banana,16,5904,"External Damage/Bruises (9.00), Customer perception / Wrong claim (6.00), Overripe (1.00)"
8/20/2026-Pune-6483,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Pune,6483,Mandarin Orange,4,389,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
8/23/2026-Moradabad-2116,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Moradabad,2116,Onion,1,185,External Damage/Bruises (1.00)
8/19/2026-Pune-20422,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Pune,20422,Daily Apple,2,328,External Damage/Bruises (2.00)
8/23/2026-Hyderabad-99610,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,99610,Small Cabbage,2,263,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/20/2026-Delhi-63716,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Delhi,63716,Capsicum Tricolour,2,215,"Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
8/20/2026-Agra-1101,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Agra,1101,Papaya,1,1,Customer perception / Wrong claim (1.00)
8/23/2026-Kolkata-8689,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Kolkata,8689,Hybrid Tomato,6,349,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00)"
8/20/2026-Kochi-3381,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Kochi,3381,Pineapple Chunks,4,68,"Internal Rotten (2.00), Raw (1.00), Taste / water content (1.00)"
8/20/2026-Mangaluru-1115,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Mangaluru,1115,Chikoo - Sapota,1,12,External Damage/Bruises (1.00)
8/20/2026-Meerut-1005,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Meerut,1005,Robusta Banana,1,9,Underweight (packing issue) (1.00)
8/22/2026-Salem-4517,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Salem,4517,Green Peas (Matar),1,11,External Damage/Bruises (1.00)
8/22/2026-Aurangabad-1068,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Aurangabad,1068,Sweet Corn,1,4,Shrivelled / Dry (1.00)
8/23/2026-Delhi-369634,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Delhi,369634,Yellow Bell Pepper,1,62,External Damage/Bruises (1.00)
8/19/2026-Chennai-99610,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Chennai,99610,Small Cabbage,8,288,External Damage/Bruises (8.00)
8/21/2026-Kakinada-15353,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Kakinada,15353,Button Roses,1,57,Customer perception / Wrong claim (1.00)
8/22/2026-Patna-1037,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Patna,1037,Cauliflower,2,53,"External Rotten/ Fungal (1.00), Incorrect size (sourcing issue) (1.00)"
8/20/2026-Hyderabad-4599,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,4599,Lady's Finger,9,2325,"External Damage/Bruises (3.00), Customer perception / Wrong claim (3.00), Underweight (packing issue) (1.00), Internal Rotten (1.00), Incorrect size (sourcing issue) (1.00)"
8/22/2026-Kolkata-99610,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Kolkata,99610,Small Cabbage,2,59,"External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
8/22/2026-Delhi-854514,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Delhi,854514,English Cucumber - Protected Cultivation,1,150,Overripe (1.00)
8/21/2026-Pondicherry-4363,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Pondicherry,4363,Valencia Orange,1,6,External Rotten/ Fungal (1.00)
8/23/2026-Madurai-15024,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Madurai,15024,Kateri Brinjal,1,81,Customer perception / Wrong claim (1.00)
8/22/2026-Gurgaon-1103,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Gurgaon,1103,Pineapple,1,27,External Damage/Bruises (1.00)
8/19/2026-Thiruvananthapuram-1101,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Thiruvananthapuram,1101,Papaya,3,49,"Raw (2.00), External Damage/Bruises (1.00)"
8/20/2026-Delhi-212678,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Delhi,212678,Tadaa Fiery Schezwan Sweet Corn Kernels,1,14,Taste / water content (1.00)
8/22/2026-Jaipur-12683,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Jaipur,12683,Rambhutan (Jungle Litchi),1,6,External Damage/Bruises (1.00)
8/20/2026-Madurai-1095,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Madurai,1095,Button Mushroom,3,116,External Damage/Bruises (3.00)
8/21/2026-Nellore-15353,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Nellore,15353,Button Roses,1,135,Shrivelled / Dry (1.00)
8/19/2026-Pondicherry-5795,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Pondicherry,5795,Banana Stem,1,17,Customer perception / Wrong claim (1.00)
8/20/2026-Trichy-1005,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Trichy,1005,Robusta Banana,2,72,"Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
8/19/2026-Central Goa-11817,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Central Goa,11817,Longan,1,34,External Rotten/ Fungal (1.00)
8/20/2026-Tirupati-9497,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Tirupati,9497,Yellow Shevanti Flowers,3,56,Shrivelled / Dry (3.00)
8/21/2026-Udaipur-1025,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Udaipur,1025,Broccoli,1,11,External Damage/Bruises (1.00)
8/19/2026-Erode-4601,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Erode,4601,Ooty Carrot (Carrot),1,38,External Damage/Bruises (1.00)
8/23/2026-Noida-1113,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Noida,1113,Ridge Gourd,1,7,External Damage/Bruises (1.00)
8/23/2026-Ranchi-1294,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Ranchi,1294,Gooseberry,1,2,Internal Rotten (1.00)
8/23/2026-Bangalore-2116,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,2116,Onion,47,16045,"External Damage/Bruises (22.00), Customer perception / Wrong claim (12.00), External Rotten/ Fungal (7.00), Internal Rotten (3.00), Underweight (packing issue) (3.00)"
8/20/2026-Noida 1-8533,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Noida 1,8533,Red Potato,1,35,Customer perception / Wrong claim (1.00)
8/21/2026-Hyderabad-993186,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,993186,Imported Snacky Apple,4,303,"External Damage/Bruises (2.00), Underweight (packing issue) (1.00), Incorrect size (sourcing issue) (1.00)"
8/23/2026-Khammam-4599,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Khammam,4599,Lady's Finger,1,59,Customer perception / Wrong claim (1.00)
8/22/2026-Lucknow-1296,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Lucknow,1296,Tender Coconut,6,192,"Taste / water content (5.00), External Damage/Bruises (1.00)"
8/22/2026-Hyderabad-11581,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,11581,Papaya,6,304,"Raw (4.00), Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
8/20/2026-Ahmedabad-14812,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Ahmedabad,14812,Pear Bartlett,3,51,External Damage/Bruises (3.00)
8/22/2026-Kollam-1092,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Kollam,1092,Mint Leaves,1,3,Shrivelled / Dry (1.00)
8/23/2026-Thoothukudi-1294,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Thoothukudi,1294,Gooseberry,1,19,External Damage/Bruises (1.00)
8/23/2026-Lucknow-7433,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Lucknow,7433,Imported Avocado - Tanzania,1,39,Internal Rotten (1.00)
8/23/2026-Coimbatore-5795,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Coimbatore,5795,Banana Stem,2,64,"External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
8/19/2026-Cuttack-1294,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Cuttack,1294,Gooseberry,1,10,External Rotten/ Fungal (1.00)
8/19/2026-Ahmedabad-1026,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Ahmedabad,1026,Cabbage,1,116,External Damage/Bruises (1.00)
8/21/2026-Pune-956524,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Pune,956524,Red Bell Pepper,2,41,External Damage/Bruises (2.00)
8/21/2026-Gurgaon-1041,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Gurgaon,1041,Green Chilli,1,11,Customer perception / Wrong claim (1.00)
8/22/2026-Ujjain-1095,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Ujjain,1095,Button Mushroom,1,18,Customer perception / Wrong claim (1.00)
8/19/2026-Rohtak-446757,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Rohtak,446757,Tadaa Pickle Punch Sweet Corn Kernels,1,1,External Damage/Bruises (1.00)
8/20/2026-Bhimavaram-4363,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Bhimavaram,4363,Valencia Orange,1,2,External Damage/Bruises (1.00)
8/21/2026-Pune-967824,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Pune,967824,Phulwaa Fresh Marigold Yellow,1,13,Customer perception / Wrong claim (1.00)
8/23/2026-Mumbai-6132,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Mumbai,6132,Small Green Capsicum,1,567,External Damage/Bruises (1.00)
8/21/2026-Kochi-7458,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Kochi,7458,Banana Red,2,60,External Damage/Bruises (2.00)
8/20/2026-Vizag-1131,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Vizag,1131,Kiran Watermelon,1,31,Internal Rotten (1.00)
8/21/2026-Salem-3796,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Salem,3796,Lemon,1,65,External Damage/Bruises (1.00)
8/19/2026-Central Goa-2116,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Central Goa,2116,Onion,2,1022,External Damage/Bruises (2.00)
8/21/2026-Guntur-73023,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Guntur,73023,Mango Leaves Toran (3.3 - 3.5 ft),1,8,Customer perception / Wrong claim (1.00)
8/20/2026-Kakinada-1106,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Kakinada,1106,Pomegranate,1,13,Customer perception / Wrong claim (1.00)
8/20/2026-Amravati-4360,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Amravati,4360,Crispy Green Apple,1,1,External Damage/Bruises (1.00)
8/23/2026-Warangal-1009,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Warangal,1009,Cluster Beans - Gawar Phali,1,135,External Damage/Bruises (1.00)
8/20/2026-Ajmer-1101,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Ajmer,1101,Papaya,1,5,External Damage/Bruises (1.00)
8/21/2026-Bhimavaram-19027,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Bhimavaram,19027,Green Cucumber,1,6,Shrivelled / Dry (1.00)
8/23/2026-Central Goa-1108,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Central Goa,1108,Potato,1,1091,External Damage/Bruises (1.00)
8/22/2026-Vijayawada-1068,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Vijayawada,1068,Sweet Corn,1,40,Shrivelled / Dry (1.00)
8/22/2026-Noida 1-4563,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Noida 1,4563,Bitter Gourd,1,68,External Damage/Bruises (1.00)
8/21/2026-Mumbai-1296,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Mumbai,1296,Tender Coconut,31,1562,"External Damage/Bruises (18.00), Taste / water content (9.00), Customer perception / Wrong claim (3.00), Incorrect size (sourcing issue) (1.00)"
8/21/2026-Central Goa-1047,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Central Goa,1047,Coconut,1,34,Internal Rotten (1.00)
8/19/2026-Guwahati-1025,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Guwahati,1025,Broccoli,1,23,External Damage/Bruises (1.00)
8/21/2026-Indore-1027,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Indore,1027,Green Capsicum,1,98,External Damage/Bruises (1.00)
8/21/2026-Thoothukudi-1284,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Thoothukudi,1284,Indian Tomato,1,128,Customer perception / Wrong claim (1.00)
8/21/2026-Karimnagar-1016,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Karimnagar,1016,Bottle Gourd,1,31,Customer perception / Wrong claim (1.00)
8/21/2026-Bangalore-684058,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,684058,Tangerine Orange,1,388,Customer perception / Wrong claim (1.00)
8/21/2026-Hyderabad-15352,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Hyderabad,15352,Local Beans (Averekai),2,352,External Damage/Bruises (2.00)
8/22/2026-Delhi-961422,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Delhi,961422,Pluckk Coconut Chunks,1,11,Internal Rotten (1.00)
8/21/2026-Mumbai-912550,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Mumbai,912550,Pluckk 100% Natural Tender Coconut Water with Malai Chunks,1,6,Customer perception / Wrong claim (1.00)
8/21/2026-Pune-1096,Fri Aug 21 2026 00:00:00 GMT+0530 (India Standard Time),34,Pune,1096,Muskmelon,1,56,External Damage/Bruises (1.00)
8/19/2026-Noida 1-1074,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Noida 1,1074,Garlic,1,239,Customer perception / Wrong claim (1.00)
8/23/2026-Vellore-19027,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Vellore,19027,Green Cucumber,1,104,Shrivelled / Dry (1.00)
8/23/2026-Rohtak-6688,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Rohtak,6688,Seedless Cucumber,1,33,Customer perception / Wrong claim (1.00)
8/20/2026-Gurgaon-45306,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Gurgaon,45306,Daily Pomegranate,7,306,"External Damage/Bruises (6.00), Internal Rotten (1.00)"
8/20/2026-Ahmedabad-1049,Thu Aug 20 2026 00:00:00 GMT+0530 (India Standard Time),34,Ahmedabad,1049,Colocasia (Arbi),1,43,External Damage/Bruises (1.00)
8/22/2026-Bangalore-1016,Sat Aug 22 2026 00:00:00 GMT+0530 (India Standard Time),34,Bangalore,1016,Bottle Gourd,9,1291,"External Damage/Bruises (4.00), Customer perception / Wrong claim (3.00), Incorrect size (sourcing issue) (2.00)"
8/19/2026-Raipur-1027,Wed Aug 19 2026 00:00:00 GMT+0530 (India Standard Time),34,Raipur,1027,Green Capsicum,2,37,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/23/2026-Guwahati-5948,Sun Aug 23 2026 00:00:00 GMT+0530 (India Standard Time),34,Guwahati,5948,Yam (Cut Portion),1,2,Customer perception / Wrong claim (1.00)
