WEEK,CITY,STORE_ID,SPOC,ORDERS_TOTAL,IGCC,inc_%
27,Chennai,1400965,Sourcing,2407,7,0.0029
27,Delhi,1386719,Sourcing,2808,6,0.0021
27,Delhi,1389689,Sourcing,2689,16,0.006
27,Gurgaon,1402253,Pod,1103,18,0.0163
27,Thrissur,1403844,Pod,1781,6,0.0034
27,Chandigarh,1381441,CX,2380,10,0.0042
27,Chennai,1393566,Pod,3512,25,0.0071
27,Ahmedabad,1404477,CX,2273,5,0.0022
27,Pune,1400927,Pod,2998,16,0.0053
27,Pune,1404936,Sourcing,2059,7,0.0034
27,Pune,1393575,Sourcing,2394,3,0.0013
27,Chandigarh,1387905,Sourcing,2072,9,0.0043
27,Mumbai,1389632,Pod,3138,22,0.007
27,Bangalore,1239157,Pod,3892,19,0.0049
27,Kolkata,1385840,Pod,1254,14,0.0112
27,Dehradun,1388685,Sourcing,2037,12,0.0059
27,Central Goa,1403182,Pod,1250,8,0.0064
27,Kolkata,1404970,Pod,1269,18,0.0142
27,Kolkata,1391896,Pod,2229,17,0.0076
27,Bathinda,1403512,Pod,1216,9,0.0074
27,Bangalore,1384139,Sourcing,4294,15,0.0035
27,Bangalore,1313712,Pod,1698,12,0.0071
27,Silchar,1402788,Pod,3853,21,0.0055
27,Bhilai,1403369,Pod,1264,15,0.0119
27,Ahmedabad,1401245,CX,1885,7,0.0037
27,Noida 1,1404869,Pod,886,10,0.0113
27,Vadodara,1400984,Pod,1499,14,0.0093
27,Mumbai,1082435,CX,2300,5,0.0022
27,Mumbai,1392531,CX,3932,13,0.0033
27,Bangalore,1402774,Sourcing,2071,11,0.0053
27,Bangalore,1403463,Sourcing,5163,7,0.0014
27,Khammam,1400606,CX,854,2,0.0023
27,Bangalore,1382870,Pod,3634,14,0.0039
27,Gurgaon,1383827,Sourcing,2850,16,0.0056
27,Indore,1386817,Sourcing,1576,8,0.0051
27,Mumbai,1401265,Pod,2031,19,0.0094
27,Madurai,1400976,Pod,2537,9,0.0035
27,Delhi,1404841,Sourcing,1255,5,0.004
27,Kochi,1403457,Pod,3095,13,0.0042
27,Hyderabad,1400561,Sourcing,4595,16,0.0035
27,Palakkad,1402067,Pod,2466,7,0.0028
27,Kozhikode,1396290,Pod,3563,4,0.0011
27,Bangalore,1394669,CX,3607,6,0.0017
27,Mumbai,1403454,CX,5560,14,0.0025
27,Chennai,1395723,Sourcing,2527,4,0.0016
27,Delhi,1403207,CX,1651,6,0.0036
27,Bangalore,1400922,Sourcing,3643,7,0.0019
27,Hyderabad,1404748,CX,2947,11,0.0037
27,Chennai,1393568,Pod,2572,30,0.0117
27,Hyderabad,1402448,Pod,1507,16,0.0106
27,Ahmedabad,1387076,Pod,2733,29,0.0106
27,Bangalore,1403020,CX,2159,4,0.0019
27,Chennai,1381276,Pod,3656,30,0.0082
27,Bangalore,1404580,WH,1550,9,0.0058
27,Gurgaon,1402055,Sourcing,1541,8,0.0052
27,Noida 1,1400556,Sourcing,2722,12,0.0044
27,Mumbai,929911,Pod,1774,13,0.0073
27,Ranchi,1402619,Sourcing,1637,6,0.0037
27,Kochi,1397629,Pod,1913,8,0.0042
27,Chandigarh,1397025,CX,3067,10,0.0033
27,Madurai,1405031,WH,1707,3,0.0018
27,Lucknow,1402262,CX,966,4,0.0041
27,Hyderabad,1237254,Sourcing,3804,5,0.0013
27,Delhi,1386535,CX,1955,3,0.0015
27,Bangalore,1404579,WH,4528,5,0.0011
27,Warangal,1395433,CX,3093,8,0.0026
27,Mumbai,1404993,Sourcing,1720,5,0.0029
27,Hyderabad,1404748,WH,2947,4,0.0014
27,Mumbai,810367,CX,5590,14,0.0025
27,Noida 1,1385946,WH,3826,5,0.0013
27,Vizag,1404611,Pod,1098,13,0.0118
27,Delhi,1402052,Sourcing,3017,7,0.0023
27,Jaipur,1400970,Sourcing,2228,6,0.0027
27,Hyderabad,1396027,Sourcing,3642,6,0.0016
27,Kollam,1400224,Sourcing,3479,2,0.0006
27,Saharanpur,1403754,Pod,805,5,0.0062
27,Kolkata,1404844,Pod,1816,10,0.0055
27,Warangal,1395433,Sourcing,3093,4,0.0013
27,Vijayawada,1398450,Sourcing,2150,3,0.0014
27,Mumbai,1381966,Sourcing,4758,9,0.0019
27,Mumbai,1405018,Pod,1120,11,0.0098
27,Pune,1400927,CX,2998,6,0.002
27,Vellore,1404867,Pod,2472,6,0.0024
27,Thrissur,1402455,WH,3583,3,0.0008
27,Central Goa,1392081,Sourcing,1766,4,0.0023
27,Chandigarh,1403687,CX,1485,4,0.0027
27,Gurgaon,1401469,Sourcing,1484,7,0.0047
27,Ahmedabad,1397618,CX,2070,3,0.0014
27,Delhi,1384143,WH,2291,3,0.0013
27,Ludhiana,1404447,Pod,1447,7,0.0048
27,Noida 1,1395430,WH,2888,5,0.0017
27,Indore,1382165,CX,2580,11,0.0043
27,Chennai,1385476,CX,1853,11,0.0059
27,Kolkata,1401479,Pod,1109,8,0.0072
27,Kolkata,1400223,Sourcing,2785,6,0.0022
27,Noida 1,1388200,CX,1752,3,0.0017
27,Udaipur,1399804,WH,2154,3,0.0014
27,Karimnagar,1403837,Pod,1352,9,0.0067
27,Delhi,1062420,WH,1832,3,0.0016
27,Bangalore,1404951,WH,2415,2,0.0008
27,Mumbai,1402806,CX,3947,6,0.0015
27,Hyderabad,1404905,CX,1755,10,0.0057
27,Delhi,1403311,CX,1084,2,0.0018
27,Mumbai,1402458,Sourcing,2885,5,0.0017
27,Mumbai,1062418,Sourcing,3227,7,0.0022
27,Mumbai,1390224,Sourcing,3961,4,0.001
27,Coimbatore,1404942,CX,1057,3,0.0028
27,Noida 1,1386450,WH,1553,2,0.0013
27,Moradabad,1401290,CX,1447,3,0.0021
27,Bangalore,1402444,WH,2855,2,0.0007
27,Noida,1404166,Pod,726,6,0.0083
27,Kolhapur,1402475,Pod,1357,6,0.0044
27,Coimbatore,1396288,CX,2426,4,0.0016
27,Mumbai,1404760,WH,4088,4,0.001
27,Vizag,1404666,Sourcing,1285,5,0.0039
27,Noida 1,1388200,Sourcing,1752,6,0.0034
27,Bangalore,1403722,CX,3009,6,0.002
27,Mumbai,1404757,Sourcing,4046,4,0.001
27,Delhi,1385945,CX,1796,3,0.0017
27,Nashik,1402065,CX,1187,4,0.0034
27,Jaipur,1382290,CX,1864,7,0.0038
27,Kolkata,1400223,CX,2785,2,0.0007
27,Kolkata,1237258,WH,2684,2,0.0007
27,Guntur,1398748,WH,1787,2,0.0011
27,Kochi,1400926,Sourcing,3509,2,0.0006
27,Chennai,1403357,WH,2205,2,0.0009
27,Mumbai,1403216,Sourcing,1140,2,0.0018
27,Bhopal,1403205,Sourcing,626,2,0.0032
27,Vijayawada,1404636,Sourcing,2321,2,0.0009
27,Kochi,1403838,Sourcing,1215,2,0.0016
27,Bangalore,1398437,CX,3388,1,0.0003
27,Vapi,1401276,WH,2052,1,0.0005
27,Kochi,1397629,Sourcing,1913,1,0.0005
27,Central Goa,1382351,CX,2803,6,0.0021
27,Mumbai,1404751,WH,3088,1,0.0003
27,Mumbai,1404771,CX,1212,2,0.0017
27,Gorakhpur,1402252,Sourcing,1056,1,0.0009
27,Chennai,1404804,WH,1366,1,0.0007
27,Nizamabad,1404858,CX,1442,1,0.0007
27,Bangalore,1402440,WH,2776,1,0.0004
27,Mumbai,1404993,WH,1720,1,0.0006
27,Chennai,1398439,WH,4196,2,0.0005
27,Guwahati,1404784,CX,1057,1,0.0009
27,Hyderabad,1385839,WH,3286,1,0.0003
27,Pune,1383135,WH,3476,1,0.0003
27,Lucknow,1404772,WH,751,1,0.0013
27,Bhubaneswar,1389257,CX,3707,4,0.0011
27,Nagpur,1392084,WH,1911,1,0.0005
27,Ahmedabad,1388194,Sourcing,1781,1,0.0006
27,Chennai,1402049,WH,3262,1,0.0003
27,Kolkata,1387079,WH,1491,2,0.0013
27,Hyderabad,1404660,WH,3783,1,0.0003
27,Thrissur,1395734,CX,2379,2,0.0008
27,Mysore,1402087,CX,1892,2,0.0011
27,Tirupur,1401275,Sourcing,2696,2,0.0007
27,Pune,1400927,WH,2998,1,0.0003
27,Noida 1,1404627,Sourcing,3131,21,0.0067
27,Delhi,1401649,Sourcing,4047,17,0.0042
27,Hyderabad,1386816,CX,2713,14,0.0052
27,Bangalore,1404580,Pod,1550,15,0.0097
27,Kolkata,1404809,Pod,2275,22,0.0097
27,Chennai,1404588,Pod,2655,23,0.0087
27,Bangalore,1404599,Sourcing,6931,22,0.0032
27,Latur,1402781,Pod,1034,13,0.0126
27,Central Goa,1381971,Pod,4258,23,0.0054
27,Jaipur,1401259,Pod,1562,19,0.0122
27,Bangalore,1404792,Sourcing,5778,18,0.0031
27,Mumbai,1239162,Sourcing,6262,16,0.0026
27,Bangalore,1381157,Pod,4109,29,0.0071
27,Pune,1403215,Pod,1725,16,0.0093
27,Pune,1404659,Sourcing,1629,7,0.0043
27,Udaipur,1399804,Pod,2154,26,0.0121
27,Trichy,1398449,Sourcing,2855,4,0.0014
27,Kolkata,1386097,CX,779,4,0.0051
27,Hyderabad,1385839,Pod,3286,25,0.0076
27,Hyderabad,737088,Pod,2686,16,0.006
27,Gurgaon,1382258,Pod,2397,23,0.0096
27,Kolkata,1403415,Pod,1644,11,0.0067
27,Pune,1393573,Pod,3219,33,0.0103
27,Gurgaon,1402056,Sourcing,1518,10,0.0066
27,Bangalore,1404591,Pod,3204,29,0.0091
27,Ambala,1401289,Pod,934,15,0.0161
27,Noida 1,1388388,Sourcing,1656,10,0.006
27,Hyderabad,1400221,Pod,1976,18,0.0091
27,Delhi,1399699,Sourcing,1311,4,0.0031
27,Delhi,1404620,Pod,2297,22,0.0096
27,Guntur,1402778,Pod,1724,10,0.0058
27,Bangalore,1385836,Sourcing,7567,16,0.0021
27,Gurgaon,1384513,Pod,2364,21,0.0089
27,Bangalore,1387560,Sourcing,3628,9,0.0025
27,Gurgaon,1404770,Pod,1300,14,0.0108
27,Khammam,1400606,Pod,854,2,0.0023
27,Bangalore,1397048,WH,7955,10,0.0013
27,Bangalore,1381157,CX,4109,9,0.0022
27,Kochi,1403457,CX,3095,3,0.001
27,Pune,1397626,Sourcing,5537,12,0.0022
27,Hyderabad,1402257,CX,2781,10,0.0036
27,Bangalore,1404992,Sourcing,1515,5,0.0033
27,Bangalore,1403144,Sourcing,2532,5,0.002
27,Chennai,1398439,Sourcing,4196,6,0.0014
27,Delhi,1402053,Sourcing,2400,10,0.0042
27,Patna,1403365,Sourcing,4236,24,0.0057
27,Bangalore,1382349,Pod,2112,13,0.0062
27,Mumbai,1396295,Pod,3585,22,0.0061
27,Patna,1404890,Pod,1080,15,0.0139
27,Warangal,1400985,Pod,2242,13,0.0058
27,Chennai,1388683,Pod,5114,40,0.0078
27,Hyderabad,1404789,Pod,2729,20,0.0073
27,Guwahati,1401288,Pod,2045,23,0.0112
27,Bhubaneswar,1404842,CX,1518,7,0.0046
27,Pune,1389254,CX,2505,6,0.0024
27,Tirupur,1401275,WH,2696,5,0.0019
27,Chennai,1404932,Pod,2783,29,0.0104
27,Mumbai,1346590,Pod,3724,34,0.0091
27,Chennai,1401251,CX,4331,15,0.0035
27,Bangalore,1401716,Sourcing,4455,12,0.0027
27,Delhi,1062023,Pod,2598,21,0.0081
27,Hyderabad,1082432,Pod,2681,30,0.0112
27,Bangalore,1399355,Pod,2537,18,0.0071
27,Kolkata,1402452,Sourcing,4224,17,0.004
27,Hyderabad,1400550,CX,2212,8,0.0036
27,Hyderabad,1383572,CX,2694,6,0.0022
27,Bhubaneswar,1404808,CX,2284,11,0.0048
27,Ahmedabad,1403829,Sourcing,2183,14,0.0064
27,Nellore,1403363,Pod,2995,20,0.0067
27,Pune,1404615,Sourcing,2396,8,0.0033
27,Chennai,1391892,Pod,3078,37,0.012
27,Chennai,1400965,Pod,2407,16,0.0066
27,Jaipur,1402259,CX,1116,9,0.0081
27,Bangalore,1404673,Pod,3379,22,0.0065
27,Bangalore,1382349,Sourcing,2112,9,0.0043
27,Gurgaon,1389006,Sourcing,2374,4,0.0017
27,Hyderabad,1392530,CX,4100,7,0.0017
27,Vijayawada,1404636,CX,2321,7,0.003
27,Hyderabad,1404789,Sourcing,2729,6,0.0022
27,Ranchi,1400560,Pod,2217,23,0.0104
27,Bangalore,1404786,Sourcing,3157,8,0.0025
27,Kolkata,1404759,Pod,696,8,0.0115
27,Pune,1382354,CX,3166,14,0.0044
27,Kolkata,1400551,Pod,1781,26,0.0146
27,Kottayam,1403209,Pod,1233,8,0.0065
27,Bangalore,1388998,WH,3672,4,0.0011
27,Mumbai,1400552,Sourcing,1394,3,0.0022
27,Anantapur,1404650,Sourcing,2147,6,0.0028
27,Vizag,1381358,Sourcing,2385,5,0.0021
27,Vizag,1402270,Sourcing,1191,2,0.0017
27,Mumbai,1404646,Sourcing,4755,5,0.0011
27,Hyderabad,1404574,Sourcing,2296,5,0.0022
27,Faridabad,1404834,Sourcing,1646,8,0.0049
27,Madurai,1400976,CX,2537,5,0.002
27,Kottayam,1400972,Pod,2165,7,0.0032
27,Kolkata,867466,Pod,3261,27,0.0083
27,Bangalore,1387903,CX,4360,4,0.0009
27,Gurgaon,1397028,CX,2182,13,0.006
27,Delhi,1402249,Sourcing,1210,5,0.0041
27,Agra,1401076,Sourcing,1563,3,0.0019
27,Mysore,1403416,CX,1759,6,0.0034
27,Chennai,1401653,Sourcing,2247,6,0.0027
27,Kochi,1403420,Sourcing,3463,4,0.0012
27,Dehradun,1393569,Sourcing,2746,16,0.0058
27,Bangalore,1403417,Sourcing,2938,7,0.0024
27,Kolkata,1388197,CX,2500,9,0.0036
27,Indore,1403836,CX,1060,4,0.0038
27,Kochi,1399702,CX,2310,4,0.0017
27,Mumbai,1404681,Sourcing,3322,4,0.0012
27,Mumbai,1390223,Sourcing,1875,4,0.0021
27,Kolkata,1382353,WH,2297,2,0.0009
27,Delhi,1099458,WH,2686,2,0.0007
27,Delhi,1388689,Sourcing,1700,6,0.0035
27,Vadodara,1388315,Sourcing,1126,4,0.0036
27,Kolkata,1400971,Pod,1386,11,0.0079
27,Pune,1398754,Sourcing,1918,4,0.0021
27,Chennai,1404886,CX,2906,9,0.0031
27,Pune,1390229,CX,3714,5,0.0013
27,Bangalore,1392421,WH,7209,8,0.0011
27,Nagpur,1403419,CX,852,3,0.0035
27,Thiruvananthapuram,1397045,Sourcing,2705,7,0.0026
27,Kolkata,1400551,CX,1781,4,0.0022
27,Ranchi,1400560,Sourcing,2217,5,0.0023
27,Bangalore,1399355,WH,2537,3,0.0012
27,Hyderabad,1237254,CX,3804,6,0.0016
27,Delhi,1385945,Sourcing,1796,3,0.0017
27,Bangalore,1390217,CX,3336,4,0.0012
27,Ongole,1404830,Pod,705,3,0.0043
27,Guntur,1398748,CX,1787,3,0.0017
27,Coimbatore,1401253,CX,2442,2,0.0008
27,Manipal,1404750,Sourcing,2600,10,0.0038
27,Noida 1,1395430,CX,2888,6,0.0021
27,Bangalore,1402670,CX,2031,2,0.001
27,Kolkata,1400551,WH,1781,2,0.0011
27,Bangalore,1404764,CX,2812,3,0.0011
27,Kanchipuram,1402682,Sourcing,3043,2,0.0007
27,Mumbai,1404993,CX,1720,6,0.0035
27,Vijayawada,1387707,WH,1628,4,0.0025
27,Silchar,1402788,WH,3853,5,0.0013
27,Chennai,1400603,Sourcing,3084,7,0.0023
27,Chandigarh,1403513,Pod,1038,5,0.0048
27,Bangalore,1400922,WH,3643,3,0.0008
27,Pondicherry,1392533,CX,2996,8,0.0027
27,Vadodara,1387082,Pod,1286,7,0.0054
27,Gwalior,1402255,Sourcing,1449,4,0.0028
27,Hyderabad,1397628,Sourcing,1718,4,0.0023
27,Tirupati,1404618,CX,2908,2,0.0007
27,Hyderabad,1261840,WH,4153,2,0.0005
27,Kolkata,1386097,Sourcing,779,4,0.0051
27,Vizag,1309584,CX,1044,2,0.0019
27,Chennai,1404790,WH,2051,2,0.001
27,Vijayawada,1403845,WH,1150,2,0.0017
27,Delhi,1383851,CX,3303,6,0.0018
27,Kolkata,1404892,Sourcing,1096,3,0.0027
27,Mysore,1386098,Sourcing,2176,4,0.0018
27,Delhi,1404584,WH,3433,2,0.0006
27,Mangaluru,1403470,WH,2296,2,0.0009
27,Indore,973251,CX,1883,4,0.0021
27,Vadodara,1387082,Sourcing,1286,3,0.0023
27,Varanasi,1402074,Sourcing,1102,3,0.0027
27,Hyderabad,988472,Sourcing,2608,5,0.0019
27,Thrissur,1403142,WH,2372,1,0.0004
27,Hyderabad,1380523,WH,3276,1,0.0003
27,Bhopal,1399344,Pod,689,2,0.0029
27,Delhi,1404755,WH,3160,3,0.0009
27,Thiruvananthapuram,1388389,WH,1474,1,0.0007
27,Chennai,1404843,Sourcing,1063,1,0.0009
27,Vadodara,1389255,CX,1681,1,0.0006
27,Hyderabad,1405030,Sourcing,636,1,0.0016
27,Dibrugarh,1401287,CX,1044,1,0.001
27,Mumbai,1404751,Sourcing,3088,2,0.0006
27,Raipur,1400981,WH,1470,1,0.0007
27,Erode,1401078,Sourcing,2192,1,0.0005
27,Nashik,1400978,Sourcing,1617,1,0.0006
27,Chennai,1401249,WH,2544,1,0.0004
27,Dehradun,1394449,WH,1637,1,0.0006
27,Rajahmundry,1403145,WH,2425,2,0.0008
27,Karnal,1403556,WH,1234,1,0.0008
27,Ludhiana,1395727,WH,1771,1,0.0006
27,Bangalore,1389251,Sourcing,3429,2,0.0006
27,Jodhpur,1402626,WH,2198,2,0.0009
27,Chennai,1402775,Sourcing,2365,2,0.0008
27,Lucknow,1401263,WH,1791,1,0.0006
27,Kozhikode,1396290,WH,3563,1,0.0003
27,Chennai,1404902,WH,2317,1,0.0004
27,Mumbai,1392531,WH,3932,1,0.0003
27,Lucknow,1347753,Pod,1211,3,0.0025
27,Indore,1388386,Sourcing,1445,2,0.0014
27,Patiala,1401270,CX,1252,1,0.0008
27,Kannur,1404569,Sourcing,1900,1,0.0005
27,Bangalore,1231805,CX,2381,5,0.0021
27,Vizag,1403846,Sourcing,1227,1,0.0008
27,Kochi,1399702,Sourcing,2310,2,0.0009
27,Faridabad,1404834,WH,1646,1,0.0006
27,Chandigarh,1388997,WH,2566,1,0.0004
27,Mumbai,1346590,WH,3724,1,0.0003
27,Hyderabad,1405030,CX,636,2,0.0031
27,Vizag,1309584,Sourcing,1044,1,0.001
27,Noida 1,1404875,WH,1444,2,0.0014
27,Lucknow,1401262,CX,1648,1,0.0006
27,Hyderabad,1405004,WH,2238,1,0.0004
27,Mumbai,1402458,WH,2885,1,0.0003
27,Hyderabad,886521,WH,3884,1,0.0003
27,Varanasi,1404835,Sourcing,1386,5,0.0036
27,Guntur,1394684,Pod,1394,14,0.01
27,Noida 1,1385946,CX,3826,10,0.0026
27,Ahmedabad,1402796,Pod,2041,10,0.0049
27,Kolkata,1401260,Pod,1768,25,0.0141
27,Hyderabad,1402983,CX,3876,6,0.0015
27,Bangalore,1392660,CX,6617,9,0.0014
27,Bangalore,1229990,WH,5654,15,0.0027
27,Kolkata,1169284,Pod,2423,20,0.0083
27,Delhi,1403208,Pod,2047,22,0.0107
27,Chennai,1404886,Pod,2906,32,0.011
27,Hyderabad,1396293,Pod,4841,58,0.012
27,Bangalore,1404679,Pod,6532,45,0.0069
27,Rajahmundry,1403145,Pod,2425,24,0.0099
27,Noida 1,1390227,Pod,5931,51,0.0086
27,Jaipur,1395724,Pod,2494,24,0.0096
27,Delhi,1404165,Sourcing,1969,10,0.0051
27,Mysore,1395429,Sourcing,3034,6,0.002
27,Mumbai,1404751,Pod,3088,16,0.0052
27,Chennai,1402801,Sourcing,2368,6,0.0025
27,Gurgaon,1394451,Sourcing,2997,8,0.0027
27,Surat,1403843,Pod,1559,13,0.0083
27,Hyderabad,1267913,Pod,2512,24,0.0096
27,Ongole,1404868,Pod,1059,11,0.0104
27,Hyderabad,1393828,CX,4830,11,0.0023
27,Muzaffarpur,1404797,Sourcing,1550,9,0.0058
27,Indore,1388386,CX,1445,10,0.0069
27,Delhi,1394450,Pod,4508,40,0.0089
27,Ahmedabad,1388195,Sourcing,2474,12,0.0049
27,Pune,1403042,Sourcing,6171,7,0.0011
27,Bangalore,1404617,Pod,6711,62,0.0092
27,Pune,1388314,Pod,2349,21,0.0089
27,Kolkata,1397622,Sourcing,2395,8,0.0033
27,Mumbai,810367,Pod,5590,42,0.0075
27,Warangal,1404878,Pod,1552,10,0.0064
27,Bangalore,1396285,Pod,3214,27,0.0084
27,Hyderabad,1386094,Pod,6280,62,0.0099
27,Noida,1403518,Sourcing,1293,4,0.0031
27,Noida 1,1385946,Pod,3826,36,0.0094
27,Bangalore,1385835,Pod,2622,17,0.0065
27,Delhi,1099459,Pod,2153,25,0.0116
27,Patna,1402807,Pod,1792,24,0.0134
27,Kolkata,1400223,Pod,2785,23,0.0083
27,Delhi,1387705,Pod,3737,39,0.0104
27,Delhi,1402777,CX,4064,4,0.001
27,Kochi,1381849,Sourcing,4376,8,0.0018
27,Mumbai,1387703,Pod,3240,14,0.0043
27,Pune,1405006,CX,4916,19,0.0039
27,Hyderabad,1387564,Sourcing,4464,16,0.0036
27,Chennai,1399697,Sourcing,4256,13,0.0031
27,Vizag,1388113,Pod,1591,11,0.0069
27,Noida 1,1383134,Pod,2429,20,0.0082
27,Bangalore,1388681,CX,4348,4,0.0009
27,Hyderabad,1385839,CX,3286,15,0.0046
27,Delhi,1230886,Sourcing,2678,11,0.0041
27,Kochi,1386092,Pod,4931,18,0.0037
27,Ahmedabad,1403690,CX,2283,12,0.0053
27,Hyderabad,1404660,Pod,3783,35,0.0093
27,Tirupati,1404568,Sourcing,2745,7,0.0026
27,Bangalore,1404583,Pod,3568,27,0.0076
27,Bhubaneswar,1389257,Sourcing,3707,10,0.0027
27,Chennai,1404963,CX,2036,7,0.0034
27,Nagpur,1393571,CX,767,7,0.0091
27,Noida 1,1400556,Pod,2722,17,0.0062
27,Chennai,1403357,Pod,2205,18,0.0082
27,Bangalore,1402444,Pod,2855,16,0.0056
27,Kurnool,1401079,Sourcing,2508,5,0.002
27,Chennai,1404932,Sourcing,2783,7,0.0025
27,Bangalore,1404452,Pod,5073,23,0.0045
27,Aligarh,1400958,Sourcing,630,7,0.0111
27,Delhi,1400924,WH,1491,2,0.0013
27,Vijayawada,1391901,Sourcing,2490,4,0.0016
27,Mumbai,1404909,CX,1982,4,0.002
27,Manipal,1399705,CX,3916,7,0.0018
27,Gurgaon,762551,Pod,5851,40,0.0068
27,Bangalore,1404898,Pod,3250,26,0.008
27,Bangalore,1387633,WH,4232,3,0.0007
27,Roorkee,1401285,Pod,1333,16,0.012
27,Bangalore,1402442,Sourcing,2591,8,0.0031
27,Chennai,1403832,Pod,1697,21,0.0124
27,Guntur,1395427,Pod,2848,25,0.0088
27,Hyderabad,1405004,Sourcing,2238,6,0.0027
27,Kolkata,1404781,Sourcing,829,5,0.006
27,Noida,1402462,Sourcing,1331,2,0.0015
27,Bangalore,1388681,WH,4348,3,0.0007
27,Patna,1401272,CX,2742,11,0.004
27,Noida 1,1404849,CX,2227,7,0.0031
