DT,WEEK,MT,CITY,STORE_ID,SPOC,ORDERS_TOTAL,IGCC,inc_%
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1387903,Pod,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1400561,Sourcing,649,1,0.0015
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1400561,Sourcing,649,1,0.0015
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1400561,Sourcing,649,1,0.0015
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1393575,Pod,333,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1393575,Sourcing,333,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Vijayawada,1388390,WH,454,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Vijayawada,1388390,Pod,454,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,Pod,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,Pod,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,Pod,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,CX,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,Pod,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1402609,Sourcing,714,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1403723,CX,458,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kollam,1400224,Pod,587,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Palakkad,1402067,Sourcing,361,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1392531,Sourcing,574,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1392531,CX,574,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1392531,Pod,574,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1392531,Pod,574,2,0.0035
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1392531,CX,574,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1404960,CX,231,1,0.0043
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1404960,Pod,231,1,0.0043
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Lucknow,1400974,Pod,205,1,0.0049
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1400219,Pod,287,1,0.0035
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1400219,Pod,287,1,0.0035
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1400219,CX,287,1,0.0035
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1400219,Pod,287,1,0.0035
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bhubaneswar,1398747,CX,527,1,0.0019
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Indore,1388386,Pod,186,1,0.0054
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Ahmedabad,1397023,Sourcing,222,1,0.0045
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404936,CX,239,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404936,Sourcing,239,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404936,WH,239,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404936,Pod,239,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404753,Pod,236,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404753,Sourcing,236,1,0.0042
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1380671,Pod,356,2,0.0056
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1380671,WH,356,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1380671,Pod,356,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1380671,CX,356,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1405030,Pod,124,1,0.0081
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1402058,CX,355,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404944,Sourcing,441,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404944,Sourcing,441,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404944,Sourcing,441,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1382254,Pod,464,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1382254,Pod,464,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1401254,Sourcing,632,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1401254,Pod,632,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1401254,Sourcing,632,2,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1401254,Pod,632,2,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1404615,CX,455,1,0.0022
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mysore,1386098,Pod,439,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mysore,1386098,Pod,439,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mysore,1386098,Sourcing,439,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mysore,1386098,WH,439,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mysore,1386098,Pod,439,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,Pod,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,Pod,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,Pod,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,Pod,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,Pod,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,CX,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1401485,CX,385,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Central Goa,1402250,Sourcing,281,1,0.0036
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Central Goa,1402250,Sourcing,281,1,0.0036
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1388998,WH,610,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Sourcing,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,CX,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,WH,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Pune,1403042,Pod,950,1,0.0011
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1405004,Pod,383,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1405004,Pod,383,1,0.0026
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bhubaneswar,1404444,CX,795,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bhubaneswar,1404444,Pod,795,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bhubaneswar,1404444,Sourcing,795,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kolkata,1404781,Pod,123,1,0.0081
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,2,0.0036
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,2,0.0036
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,WH,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Hyderabad,1383129,CX,550,1,0.0018
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1404932,Pod,441,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1404932,Pod,441,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1399695,Sourcing,796,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1399695,Pod,796,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1399695,Pod,796,2,0.0025
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1399695,Pod,796,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Faridabad,1403725,Sourcing,332,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Ludhiana,1404447,Sourcing,256,1,0.0039
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1190780,Pod,539,1,0.0019
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1190780,Pod,539,1,0.0019
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1190780,Sourcing,539,1,0.0019
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1190780,Pod,539,1,0.0019
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1380670,WH,264,1,0.0038
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1380670,Pod,264,1,0.0038
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1380670,Pod,264,1,0.0038
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Central Goa,1392081,Pod,360,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Central Goa,1392081,Pod,360,1,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1395428,Pod,433,1,0.0023
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1402062,Pod,258,1,0.0039
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1402062,Pod,258,1,0.0039
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1402062,Sourcing,258,1,0.0039
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1402062,Sourcing,258,1,0.0039
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1404876,CX,210,1,0.0048
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1404876,Pod,210,1,0.0048
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Mumbai,1404876,WH,210,1,0.0048
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Nashik,1400978,Sourcing,157,1,0.0064
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Nashik,1400978,Pod,157,1,0.0064
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Meerut,1401283,Pod,273,1,0.0037
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Meerut,1401283,Pod,273,2,0.0073
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1403359,Sourcing,336,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1403359,Pod,336,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1403359,Pod,336,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1403359,Pod,336,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Coimbatore,1403359,Pod,336,1,0.003
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1403025,Sourcing,784,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1229997,Sourcing,312,1,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1229997,Sourcing,312,1,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1229997,Pod,312,1,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1229997,WH,312,1,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Delhi,1229997,Sourcing,312,1,0.0032
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kolkata,1405001,Pod,200,1,0.005
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kolkata,1405001,Pod,200,1,0.005
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404579,Sourcing,640,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404579,Sourcing,640,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,CX,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,CX,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,WH,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,Pod,720,2,0.0028
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,CX,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Chennai,1396287,Sourcing,720,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404599,Pod,1000,1,0.001
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404599,Sourcing,1000,1,0.001
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1404599,CX,1000,1,0.001
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,Sourcing,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,Pod,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,Pod,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,WH,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,CX,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,Sourcing,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,WH,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1396284,Pod,1777,1,0.0006
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Thiruvananthapuram,1404595,Pod,651,1,0.0015
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Thiruvananthapuram,1404595,Pod,651,1,0.0015
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,CX,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,Sourcing,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,Pod,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,Pod,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,CX,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,Pod,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1229990,Pod,760,1,0.0013
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1239157,WH,631,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1239157,CX,631,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1239157,Pod,631,1,0.0016
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Gurgaon,1398454,CX,502,1,0.002
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Guntur,1398748,Pod,307,1,0.0033
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Guntur,1398748,Pod,307,1,0.0033
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1393563,Pod,707,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1393563,CX,707,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1393563,Pod,707,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1393563,Sourcing,707,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Bangalore,1393563,Pod,707,1,0.0014
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kanchipuram,1402682,Pod,591,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kanchipuram,1402682,CX,591,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kanchipuram,1402682,Pod,591,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kanchipuram,1402682,Pod,591,1,0.0017
Fri Aug 07 2026 00:00:00 GMT+0530 (India Standard Time),32,Aug'26,Kanchipuram,1402682,Pod,591,1,0.0017
