Unique ID,DATE,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
8/9/2026-Karnal-11054,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Karnal,11054,Bel Patta (Bilva Patra),1,1,External Damage/Bruises (1.00)
8/8/2026-Bangalore-1049,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,1049,Colocasia (Arbi),2,699,"Shrivelled / Dry (1.00), External Damage/Bruises (1.00)"
8/8/2026-Delhi-3795,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,3795,Ginger,1,30,Customer perception / Wrong claim (1.00)
8/8/2026-Bangalore-1096,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,1096,Muskmelon,2,348,Raw (2.00)
8/9/2026-Bangalore-10471,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,10471,Tulsi Leaves,1,290,Shrivelled / Dry (1.00)
8/8/2026-Bangalore-24381,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,24381,White Radish,1,796,Customer perception / Wrong claim (1.00)
8/8/2026-Bangalore-2116,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,2116,Onion,29,16513,"External Damage/Bruises (11.00), Customer perception / Wrong claim (8.00), External Rotten/ Fungal (7.00), Underweight (packing issue) (2.00), Internal Rotten (1.00)"
8/8/2026-Mumbai-11557,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,11557,Pluckk Pineapple Slice,3,142,External Damage/Bruises (3.00)
8/8/2026-Bangalore-3381,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,3381,Pineapple Chunks,1,109,Internal Rotten (1.00)
8/8/2026-Gurgaon-8688,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Gurgaon,8688,Daily Juice Sweet Lime,2,112,Raw (2.00)
8/8/2026-Pune-4068,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,4068,Pumpkin Cut,1,126,Internal Rotten (1.00)
8/9/2026-Patna-1036,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Patna,1036,Carrot,1,162,External Rotten/ Fungal (1.00)
8/8/2026-Hyderabad-3508,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,3508,Kiran Watermelon,6,137,"Underweight (packing issue) (2.00), Internal Rotten (2.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/8/2026-Chennai-34585,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,34585,Ooty Chow Chow,1,167,External Damage/Bruises (1.00)
8/9/2026-Delhi-20602,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,20602,Indian Pear Red,2,27,External Damage/Bruises (2.00)
8/8/2026-Bangalore-1289,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,1289,Raw Banana,1,604,Customer perception / Wrong claim (1.00)
8/9/2026-Kolkata-4599,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Kolkata,4599,Lady's Finger,5,600,"Customer perception / Wrong claim (3.00), Overripe (2.00)"
8/9/2026-Noida 1-8707,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida 1,8707,Coconut,2,24,"External Damage/Bruises (1.00), Internal Rotten (1.00)"
8/8/2026-Mumbai-3943,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,3943,Sambar Onion,1,116,External Damage/Bruises (1.00)
8/9/2026-Chennai-1041,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,1041,Green Chilli,1,141,Customer perception / Wrong claim (1.00)
8/9/2026-Mumbai-7811,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,7811,Green Pumpkin,1,193,External Damage/Bruises (1.00)
8/8/2026-Bangalore-451491,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,451491,Dhatura Fruit,1,71,External Rotten/ Fungal (1.00)
8/8/2026-Indore-1296,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Indore,1296,Tender Coconut,1,79,Customer perception / Wrong claim (1.00)
8/8/2026-Gurgaon-4563,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Gurgaon,4563,Bitter Gourd,3,190,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
8/8/2026-Mumbai-20422,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,20422,Daily Apple,8,1032,"External Damage/Bruises (5.00), Internal Rotten (3.00)"
8/9/2026-Chennai-4563,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,4563,Bitter Gourd,1,186,External Damage/Bruises (1.00)
8/9/2026-Ahmedabad-7470,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Ahmedabad,7470,Betel Leaf (Fresh),1,13,External Damage/Bruises (1.00)
8/8/2026-Delhi-3383,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,3383,Diced Papaya,1,9,External Damage/Bruises (1.00)
8/8/2026-Mumbai-11570,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,11570,Apple Pink Lady,1,157,Customer perception / Wrong claim (1.00)
8/8/2026-Noida 1-3506,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida 1,3506,Sponge Gourd,2,168,Customer perception / Wrong claim (2.00)
8/9/2026-Kochi-1296,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Kochi,1296,Tender Coconut,8,192,"External Damage/Bruises (5.00), Taste / water content (2.00), Customer perception / Wrong claim (1.00)"
8/8/2026-Aligarh-2116,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Aligarh,2116,Onion,3,136,External Damage/Bruises (3.00)
8/9/2026-Mumbai-51935,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,51935,Baby Yelakki Banana,9,1037,"External Damage/Bruises (7.00), Raw (2.00)"
8/8/2026-Kochi-4212,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kochi,4212,Guava Cut,2,156,"Internal Rotten (1.00), External Damage/Bruises (1.00)"
8/9/2026-Ranchi-1106,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Ranchi,1106,Pomegranate,1,3,Customer perception / Wrong claim (1.00)
8/8/2026-Thiruvananthapuram-21211,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Thiruvananthapuram,21211,Papaya,1,19,External Damage/Bruises (1.00)
8/9/2026-Lucknow-1074,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Lucknow,1074,Garlic,1,81,Underweight (packing issue) (1.00)
8/9/2026-Pune-1056,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,1056,Madras Cucumber,1,17,External Damage/Bruises (1.00)
8/9/2026-Bhubaneswar-262849,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhubaneswar,262849,Small Onion,2,167,External Damage/Bruises (2.00)
8/8/2026-Faridabad-11565,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Faridabad,11565,Baby Banana,1,46,External Damage/Bruises (1.00)
8/8/2026-Coimbatore-1101,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Coimbatore,1101,Papaya,1,42,External Damage/Bruises (1.00)
8/9/2026-Pondicherry-1066,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Pondicherry,1066,Drumstick,1,81,External Damage/Bruises (1.00)
8/8/2026-Cuttack-1108,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Cuttack,1108,Potato,1,136,Internal Rotten (1.00)
8/8/2026-Jamshedpur-8687,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Jamshedpur,8687,Pointed Gourd,3,64,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
8/8/2026-Tirupati-8687,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Tirupati,8687,Pointed Gourd,1,14,External Damage/Bruises (1.00)
8/9/2026-Jamshedpur-4563,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Jamshedpur,4563,Bitter Gourd,1,14,External Damage/Bruises (1.00)
8/8/2026-Warangal-8535,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Warangal,8535,Ash Gourd (Whole),1,1,External Damage/Bruises (1.00)
8/9/2026-Shivamogga-1025,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Shivamogga,1025,Broccoli,1,22,Customer perception / Wrong claim (1.00)
8/9/2026-Bhimavaram-1095,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhimavaram,1095,Button Mushroom,1,11,External Damage/Bruises (1.00)
8/8/2026-Thiruvallur-729693,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Thiruvallur,729693,Crossandra (Kanakambaram),1,1,Customer perception / Wrong claim (1.00)
8/9/2026-Sri Ganganagar-1026,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Sri Ganganagar,1026,Cabbage,1,2,External Damage/Bruises (1.00)
8/9/2026-Hyderabad-1037,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,1037,Cauliflower,45,1329,"External Damage/Bruises (28.00), Underweight (packing issue) (9.00), Customer perception / Wrong claim (7.00), Internal Rotten (1.00)"
8/8/2026-Jaipur-1284,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Jaipur,1284,Indian Tomato,4,1264,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
8/8/2026-Chennai-5804,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,5804,Fresh Green Peas Peeled,2,92,"Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
8/9/2026-Chennai-1133,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,1133,Green Zucchini,2,156,"Internal Rotten (1.00), External Damage/Bruises (1.00)"
8/8/2026-Bangalore-11577,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,11577,Pineapple,2,21,"External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
8/8/2026-Mumbai-786606,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,786606,Phulwaa Fresh Lotus,1,36,Shrivelled / Dry (1.00)
8/8/2026-Mumbai-11229,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,11229,Crunchy Shimla Apple,1,80,External Damage/Bruises (1.00)
8/9/2026-Mumbai-6127,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,6127,Pluckk Brown Channa Sprouts,1,61,External Rotten/ Fungal (1.00)
8/8/2026-Bangalore-211229,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,211229,FlowerAura Single Orchid in Purple Paper Bouquet,2,16,"Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00)"
8/9/2026-Mumbai-6572,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,6572,Pluckk Watermelon Slice,1,32,Internal Rotten (1.00)
8/8/2026-Mumbai-4233,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,4233,Sambar Mix,2,196,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/8/2026-Noida 1-1101,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida 1,1101,Papaya,2,89,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
8/9/2026-Bangalore-38914,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,38914,Baby Bottle Gourd,6,507,"External Damage/Bruises (2.00), Incorrect size (sourcing issue) (2.00), Overripe (1.00), Internal Rotten (1.00)"
8/9/2026-Pune-11054,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,11054,Bel Patta (Bilva Patra),1,226,Shrivelled / Dry (1.00)
8/8/2026-Mumbai-1013,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,1013,Beetroot,1,1351,Customer perception / Wrong claim (1.00)
8/9/2026-Delhi-929428,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,929428,Dear Potato Captain Punch No Sweetness Aloo (Chef Grade),1,150,External Damage/Bruises (1.00)
8/9/2026-Noida-1128,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida,1128,Sweet Potato,2,130,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
8/9/2026-Bhubaneswar-6760,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhubaneswar,6760,Langra Mango (Malda),1,18,External Damage/Bruises (1.00)
8/8/2026-Central Goa-8689,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Central Goa,8689,Hybrid Tomato,1,465,Customer perception / Wrong claim (1.00)
8/8/2026-Pune-2969,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,2969,Imported Blueberry (From Peru),1,166,Underweight (packing issue) (1.00)
8/9/2026-Delhi-1026,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,1026,Cabbage,3,256,External Damage/Bruises (3.00)
8/8/2026-Hyderabad-1016,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,1016,Bottle Gourd,6,1241,"External Damage/Bruises (3.00), Customer perception / Wrong claim (3.00)"
8/9/2026-Kolkata-8540,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Kolkata,8540,White Parwal,4,415,"Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00), Overripe (1.00)"
8/9/2026-Central Goa-7478,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Central Goa,7478,Broad Beans,1,44,Internal Rotten (1.00)
8/9/2026-Ludhiana-1108,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Ludhiana,1108,Potato,3,171,"External Rotten/ Fungal (2.00), Underweight (packing issue) (1.00)"
8/8/2026-Gurgaon-357325,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Gurgaon,357325,Small Tender Coconut,2,64,External Damage/Bruises (2.00)
8/8/2026-Warangal-1284,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Warangal,1284,Indian Tomato,2,313,"External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
8/9/2026-Mumbai-211229,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,211229,FlowerAura Single Orchid in Purple Paper Bouquet,1,14,External Damage/Bruises (1.00)
8/8/2026-Kochi-3942,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kochi,3942,Snake Gourd,1,104,External Damage/Bruises (1.00)
8/8/2026-Coimbatore-1066,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Coimbatore,1066,Drumstick,1,183,Shrivelled / Dry (1.00)
8/9/2026-Bhubaneswar-1007,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhubaneswar,1007,Yelakki Banana,4,362,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
8/9/2026-Varanasi-6132,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Varanasi,6132,Small Green Capsicum,1,80,Customer perception / Wrong claim (1.00)
8/8/2026-Noida-6132,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida,6132,Small Green Capsicum,1,85,Customer perception / Wrong claim (1.00)
8/9/2026-Jaipur-918705,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Jaipur,918705,Pear Nashpati,1,51,External Damage/Bruises (1.00)
8/9/2026-Coimbatore-7478,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Coimbatore,7478,Broad Beans,5,96,External Damage/Bruises (5.00)
8/9/2026-Mangaluru-1025,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mangaluru,1025,Broccoli,1,79,External Rotten/ Fungal (1.00)
8/8/2026-Nellore-1009,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Nellore,1009,Cluster Beans - Gawar Phali,1,32,Overripe (1.00)
8/9/2026-Thiruvananthapuram-3381,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Thiruvananthapuram,3381,Pineapple Chunks,1,47,External Damage/Bruises (1.00)
8/8/2026-Guwahati-1296,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Guwahati,1296,Tender Coconut,5,29,"External Damage/Bruises (3.00), Shrivelled / Dry (1.00), Taste / water content (1.00)"
8/9/2026-Vijayawada-1113,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Vijayawada,1113,Ridge Gourd,1,148,Customer perception / Wrong claim (1.00)
8/9/2026-Dehradun-3797,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Dehradun,3797,Red & Yellow Bell Peppers,1,16,External Damage/Bruises (1.00)
8/9/2026-Erode-7808,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Erode,7808,Banana Poovan,1,17,External Damage/Bruises (1.00)
8/8/2026-Kolhapur-1026,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kolhapur,1026,Cabbage,1,7,Customer perception / Wrong claim (1.00)
8/8/2026-Bilaspur-1095,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bilaspur,1095,Button Mushroom,1,19,Internal Rotten (1.00)
8/9/2026-Davanagere-1025,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Davanagere,1025,Broccoli,1,16,External Damage/Bruises (1.00)
8/9/2026-Jodhpur-3796,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Jodhpur,3796,Lemon,1,21,External Damage/Bruises (1.00)
8/8/2026-Agra-7457,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Agra,7457,Guava (Amrood),1,1,Raw (1.00)
8/9/2026-Mumbai-1101,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,1101,Papaya,7,318,"External Damage/Bruises (3.00), Customer perception / Wrong claim (3.00), Raw (1.00)"
8/8/2026-Hyderabad-7043,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,7043,Brinjal Nagpur,5,407,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00)"
8/9/2026-Bangalore-4517,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,4517,Green Peas (Matar),4,237,"External Rotten/ Fungal (3.00), Underweight (packing issue) (1.00)"
8/8/2026-Bangalore-1007,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,1007,Yelakki Banana,2,1012,"Raw (1.00), Customer perception / Wrong claim (1.00)"
8/9/2026-Hyderabad-2970,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,2970,Imported Plum,1,32,Internal Rotten (1.00)
8/9/2026-Vizag-4597,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Vizag,4597,Coccinia,1,78,Customer perception / Wrong claim (1.00)
8/9/2026-Bhopal-8689,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhopal,8689,Hybrid Tomato,1,40,Internal Rotten (1.00)
8/9/2026-Vijayawada-1066,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Vijayawada,1066,Drumstick,1,164,Customer perception / Wrong claim (1.00)
8/8/2026-Hyderabad-6571,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,6571,Pluckk Pineapple Chunks,1,95,Internal Rotten (1.00)
8/8/2026-Chennai-5803,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,5803,Banana Leaves,1,97,Customer perception / Wrong claim (1.00)
8/8/2026-Kolkata-1074,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kolkata,1074,Garlic,2,278,Customer perception / Wrong claim (2.00)
8/8/2026-Chennai-1108,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,1108,Potato,13,2777,"External Damage/Bruises (9.00), Customer perception / Wrong claim (3.00), Internal Rotten (1.00)"
8/8/2026-Kolkata-1013,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kolkata,1013,Beetroot,2,303,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/8/2026-Bangalore-91485,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,91485,Westfalia Premium Tanzania Avocado,2,78,Internal Rotten (2.00)
8/9/2026-Delhi-4563,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,4563,Bitter Gourd,2,234,"Customer perception / Wrong claim (1.00), Overripe (1.00)"
8/9/2026-Delhi-1131,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Delhi,1131,Kiran Watermelon,6,218,"External Damage/Bruises (3.00), Raw (1.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
8/8/2026-Noida-59626,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida,59626,Garlic Premium,2,38,External Rotten/ Fungal (2.00)
8/8/2026-Mumbai-21211,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Mumbai,21211,Papaya,1,39,External Rotten/ Fungal (1.00)
8/9/2026-Gurgaon-2116,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Gurgaon,2116,Onion,14,4324,"Customer perception / Wrong claim (7.00), External Damage/Bruises (6.00), Internal Rotten (1.00)"
8/8/2026-Chennai-15024,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,15024,Kateri Brinjal,9,1860,"External Damage/Bruises (7.00), Internal Rotten (2.00)"
8/8/2026-Bangalore-5930,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),6,269,"Taste / water content (4.00), External Rotten/ Fungal (2.00)"
8/8/2026-Pune-21211,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,21211,Papaya,1,21,Raw (1.00)
8/9/2026-Hyderabad-4599,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,4599,Lady's Finger,10,2569,"External Damage/Bruises (5.00), Customer perception / Wrong claim (3.00), Overripe (2.00)"
8/9/2026-Gurgaon-1083,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Gurgaon,1083,Green Kiwi,1,137,External Damage/Bruises (1.00)
8/9/2026-Lucknow-1106,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Lucknow,1106,Pomegranate,1,7,External Rotten/ Fungal (1.00)
8/9/2026-Pune-3797,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Pune,3797,Red & Yellow Bell Peppers,2,277,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/8/2026-Noida 1-1049,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Noida 1,1049,Colocasia (Arbi),1,248,External Rotten/ Fungal (1.00)
8/9/2026-Bangalore-175981,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Bangalore,175981,Minimeal Onion,5,745,"External Rotten/ Fungal (2.00), Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
8/9/2026-Chennai-7458,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,7458,Banana Red,12,1144,"External Damage/Bruises (8.00), Underweight (packing issue) (2.00), Customer perception / Wrong claim (2.00)"
8/8/2026-Chennai-17060,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Chennai,17060,Mango Neelam,8,674,"External Damage/Bruises (4.00), Underweight (packing issue) (1.00), Internal Rotten (1.00), Raw (1.00), Customer perception / Wrong claim (1.00)"
8/9/2026-Jaipur-3796,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Jaipur,3796,Lemon,3,322,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
8/9/2026-Jamshedpur-8962,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Jamshedpur,8962,Robusta Banana Mini Pack,1,61,External Damage/Bruises (1.00)
8/8/2026-Coimbatore-1284,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Coimbatore,1284,Indian Tomato,1,794,External Damage/Bruises (1.00)
8/8/2026-Bhubaneswar-2609,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Bhubaneswar,2609,Cowpea Beans,1,62,External Damage/Bruises (1.00)
8/9/2026-Mangaluru-1131,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mangaluru,1131,Kiran Watermelon,1,53,External Damage/Bruises (1.00)
8/8/2026-Surat-7388,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Surat,7388,Indian Plum,1,18,External Damage/Bruises (1.00)
8/9/2026-Mangaluru-4597,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Mangaluru,4597,Coccinia,2,158,Overripe (2.00)
8/9/2026-Kozhikode-1082,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Kozhikode,1082,Guava,1,81,External Damage/Bruises (1.00)
8/9/2026-Kochi-4599,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Kochi,4599,Lady's Finger,3,732,External Damage/Bruises (3.00)
8/8/2026-Faridabad-1027,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Faridabad,1027,Green Capsicum,1,146,Customer perception / Wrong claim (1.00)
8/8/2026-Kochi-1066,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Kochi,1066,Drumstick,1,320,Customer perception / Wrong claim (1.00)
8/9/2026-Guntur-1036,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Guntur,1036,Carrot,2,213,Shrivelled / Dry (2.00)
8/8/2026-Jaipur-99610,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Jaipur,99610,Small Cabbage,1,45,External Damage/Bruises (1.00)
8/8/2026-Vijayawada-1113,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Vijayawada,1113,Ridge Gourd,3,59,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
8/9/2026-Shivamogga-1066,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Shivamogga,1066,Drumstick,1,40,External Damage/Bruises (1.00)
8/8/2026-Thiruvalla-1005,Sat Aug 08 2026 00:00:00 GMT+0530 (India Standard Time),32,Thiruvalla,1005,Robusta Banana,3,24,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
8/9/2026-Hyderabad-11230,Sun Aug 09 2026 00:00:00 GMT+0530 (India Standard Time),32,Hyderabad,11230,Mixed Marigold Garland (1.7 - 2 ft),1,10,External Damage/Bruises (1.00)
