DT,WEEK,MT,CITY,STORE_ID,SPOC,ORDERS_TOTAL,IGCC,inc_%
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,CX,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,WH,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Sourcing,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,2,0.003
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Sourcing,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Sourcing,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,WH,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,CX,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,3,0.0045
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,Pod,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1381021,WH,672,1,0.0015
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kolkata,1403460,Pod,479,1,0.0021
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kolkata,1403460,Pod,479,1,0.0021
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kolkata,1403460,Sourcing,479,1,0.0021
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,CX,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Pod,423,3,0.0071
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,CX,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Sourcing,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Pod,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Sourcing,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Pod,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1395428,Pod,423,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,2,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Ahmedabad,1403690,Pod,367,1,0.0027
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Ahmedabad,1403690,Pod,367,1,0.0027
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Ahmedabad,1403690,Pod,367,1,0.0027
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Ahmedabad,1403690,WH,367,1,0.0027
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Ahmedabad,1403690,Pod,367,1,0.0027
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Sourcing,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,Pod,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1395721,CX,1170,1,0.0009
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Sourcing,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,CX,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,WH,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1062420,Pod,311,1,0.0032
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bhimavaram,1404573,WH,211,1,0.0047
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Nashik,1397037,Pod,138,1,0.0072
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kochi,1399702,CX,349,1,0.0029
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,CX,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,Pod,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,CX,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,Pod,400,2,0.005
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,Pod,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,Sourcing,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1401654,CX,400,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Pod,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Pod,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Pod,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Pod,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Sourcing,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Indore,1401475,Sourcing,287,1,0.0035
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Thiruvalla,1402471,Pod,398,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kolkata,1404787,Pod,125,1,0.008
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Kolkata,1404787,Pod,125,1,0.008
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Thiruvalla,1402471,CX,398,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Thiruvalla,1402471,CX,398,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1400924,Pod,246,1,0.0041
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1400924,Pod,246,1,0.0041
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,WH,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,WH,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,CX,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1385476,Pod,266,1,0.0038
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,Pod,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,CX,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,CX,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,CX,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,CX,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,Sourcing,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,Sourcing,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,WH,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Noida,1404166,Pod,115,1,0.0087
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1400924,Sourcing,246,1,0.0041
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1400924,Pod,246,1,0.0041
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1400924,Pod,246,1,0.0041
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Thrissur,1402072,Pod,254,1,0.0039
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Thrissur,1402072,Sourcing,254,1,0.0039
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396660,Sourcing,350,1,0.0029
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396660,Pod,350,1,0.0029
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,CX,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,WH,825,2,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,WH,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Hyderabad,1397057,Pod,825,1,0.0012
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Sourcing,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,CX,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Sourcing,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Gurgaon,1398757,Pod,444,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,5,0.0054
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,CX,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,CX,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,WH,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1239162,Pod,925,1,0.0011
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396467,Pod,490,1,0.002
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396467,Pod,490,1,0.002
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396467,Pod,490,1,0.002
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396467,Pod,490,1,0.002
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1396467,Pod,490,1,0.002
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1400552,Pod,180,1,0.0056
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1400552,CX,180,1,0.0056
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1400552,CX,180,1,0.0056
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mumbai,1400552,Pod,180,1,0.0056
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Pod,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Pod,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Pod,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,Pod,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,Pod,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,Pod,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,CX,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,Pod,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mangaluru,1398444,Pod,619,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,CX,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,Pod,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,Pod,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,Pod,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,WH,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,Pod,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Manipal,1399705,Pod,637,1,0.0016
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Sourcing,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Pod,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Bangalore,1401247,Sourcing,595,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,WH,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1401249,WH,412,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1401249,CX,412,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1401249,Pod,412,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1401249,CX,412,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1401249,Pod,412,1,0.0024
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Mysore,1402460,Pod,574,1,0.0017
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Karaikkudi,1403759,Sourcing,405,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Karaikkudi,1403759,Pod,405,1,0.0025
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,Pod,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,Pod,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,Pod,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,CX,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,Pod,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,Sourcing,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1395723,WH,441,1,0.0023
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,Pod,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Delhi,1380671,CX,319,1,0.0031
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1403832,Pod,334,1,0.003
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1403832,Pod,334,1,0.003
Mon Jul 13 2026 00:00:00 GMT+0530 (India Standard Time),29,Jul'26,Chennai,1403832,Pod,334,1,0.003
