WEEK,CITY,STORE_ID,SPOC,ORDERS_TOTAL,IGCC,inc_%
26,Hyderabad,1385563,CX,8385,41,0.0049
26,Mumbai,1402806,Pod,3853,31,0.008
26,Ongole,1404830,Pod,700,9,0.0129
26,Bangalore,1397048,WH,7730,5,0.0006
26,Delhi,1398755,Pod,4214,35,0.0083
26,Vizag,1382440,Pod,2220,16,0.0072
26,Noida,1404167,Pod,3540,42,0.0119
26,Delhi,1404596,CX,2337,7,0.003
26,Bangalore,1402443,Pod,2224,16,0.0072
26,Bangalore,1399354,Sourcing,5800,20,0.0034
26,Mumbai,1400552,CX,1406,3,0.0021
26,Pune,1404800,Sourcing,1587,6,0.0038
26,Bangalore,1404794,Sourcing,2063,5,0.0024
26,Kochi,1403185,Pod,2859,13,0.0045
26,Hyderabad,762613,Sourcing,2301,7,0.003
26,Hyderabad,1402256,Pod,1351,13,0.0096
26,Noida 1,1404869,Sourcing,836,5,0.006
26,Kolkata,1404970,CX,1294,10,0.0077
26,Bangalore,1373485,CX,4809,10,0.0021
26,Thiruvananthapuram,1397045,CX,2341,10,0.0043
26,Pune,1394673,Sourcing,1833,7,0.0038
26,Hyderabad,1401471,WH,5593,3,0.0005
26,Bangalore,1381157,CX,4294,10,0.0023
26,Chennai,1403833,WH,3167,2,0.0006
26,Tirupur,1401275,Sourcing,2913,1,0.0003
26,Mumbai,1401265,WH,1857,3,0.0016
26,Hyderabad,1404905,WH,1749,2,0.0011
26,Thiruvallur,1403143,Sourcing,2126,1,0.0005
26,Hyderabad,1389638,CX,2450,17,0.0069
26,Bhubaneswar,1401464,Pod,3193,27,0.0085
26,Chennai,1386813,Pod,3332,48,0.0144
26,Hyderabad,1404582,Sourcing,2820,13,0.0046
26,Vadodara,1400984,CX,1421,5,0.0035
26,Bangalore,1181690,Pod,4742,73,0.0154
26,Delhi,1400924,Pod,1393,31,0.0223
26,Vadodara,1391902,CX,1782,12,0.0067
26,Chennai,1404766,CX,3679,20,0.0054
26,Bangalore,1403463,CX,5407,8,0.0015
26,Chandigarh,1385943,Pod,1664,21,0.0126
26,Jaipur,1382290,Pod,1802,13,0.0072
26,Hyderabad,1397057,Sourcing,5591,22,0.0039
26,Kolkata,1167234,Sourcing,2974,9,0.003
26,Mumbai,1237261,Pod,3951,29,0.0073
26,Bangalore,1399354,Pod,5800,49,0.0084
26,Bangalore,1403138,Sourcing,5335,17,0.0032
26,Guntur,1395427,Pod,2726,17,0.0062
26,Gurgaon,1403184,WH,1582,5,0.0032
26,Noida 1,1385946,Sourcing,3593,12,0.0033
26,Bangalore,1403144,WH,2644,6,0.0023
26,Rohtak,1403371,WH,1446,3,0.0021
26,Bangalore,1404662,Sourcing,3729,8,0.0021
26,Chennai,1404904,CX,963,7,0.0073
26,Delhi,1388689,Sourcing,1620,3,0.0019
26,Gurgaon,1402253,CX,1271,3,0.0024
26,Pune,1386163,WH,3210,3,0.0009
26,Bangalore,1399355,WH,2615,2,0.0008
26,Mumbai,929911,Sourcing,1497,2,0.0013
26,Nagpur,1403419,CX,860,1,0.0012
26,Kochi,1402451,Sourcing,1775,3,0.0017
26,Bhubaneswar,1403022,Sourcing,2305,5,0.0022
26,Lucknow,1397032,CX,1531,1,0.0007
26,Hyderabad,1387564,WH,4725,1,0.0002
26,Lucknow,1404772,Sourcing,689,2,0.0029
26,Noida 1,1388198,WH,1324,2,0.0015
26,Chennai,1404929,Pod,1933,33,0.0171
26,Pune,1382708,Pod,2810,26,0.0093
26,Nashik,1397037,Sourcing,991,2,0.002
26,Aligarh,1400959,Sourcing,863,9,0.0104
26,Hyderabad,1387564,Pod,4725,51,0.0108
26,Hyderabad,1401107,CX,3038,3,0.001
26,Gurgaon,1401469,Pod,1487,29,0.0195
26,Delhi,1267917,Pod,2058,33,0.016
26,Thiruvananthapuram,1404824,Sourcing,2897,4,0.0014
26,Vizag,1388113,Pod,1545,16,0.0104
26,Thiruvananthapuram,1404824,Pod,2897,11,0.0038
26,Coimbatore,1402446,CX,3138,8,0.0025
26,Delhi,1230886,Pod,2548,30,0.0118
26,Hyderabad,1404748,CX,3255,17,0.0052
26,Thiruvananthapuram,1404953,Pod,2781,37,0.0133
26,Cuttack,1402075,Pod,1836,14,0.0076
26,Kochi,1387563,Sourcing,2295,6,0.0026
26,Delhi,1099458,Pod,2676,27,0.0101
26,Bangalore,1386712,Sourcing,2694,7,0.0026
26,Mumbai,1396296,CX,3921,18,0.0046
26,Ongole,1404830,WH,700,4,0.0057
26,Hyderabad,762613,CX,2301,11,0.0048
26,Jalandhar,1402621,Pod,1200,8,0.0067
26,Pune,1405015,WH,2015,2,0.001
26,Bangalore,1404581,Sourcing,3169,15,0.0047
26,Central Goa,1382351,CX,2703,7,0.0026
26,Mumbai,1113109,Sourcing,4837,13,0.0027
26,Kolkata,1403415,Sourcing,1548,7,0.0045
26,Lucknow,1400974,Pod,1164,4,0.0034
26,Anand,1403174,CX,1134,2,0.0018
26,Faridabad,1393826,CX,1513,16,0.0106
26,Bhubaneswar,1404808,WH,2011,2,0.001
26,Thiruvananthapuram,1404885,CX,2806,3,0.0011
26,Coimbatore,1402051,Pod,2004,23,0.0115
26,Gurgaon,1403213,WH,3095,5,0.0016
26,Noida 1,1401267,WH,2685,2,0.0007
26,Hyderabad,1404789,Sourcing,2931,4,0.0014
26,Vijayawada,1404856,WH,1520,3,0.002
26,Siliguri,1403752,WH,1159,1,0.0009
26,Gorakhpur,1400925,WH,642,1,0.0016
26,Meerut,1401282,CX,935,1,0.0011
26,Delhi,1386271,WH,2241,1,0.0004
26,Cuddalore,1404969,CX,820,1,0.0012
26,Aligarh,1402047,WH,506,2,0.004
26,Bangalore,1387633,WH,2012,1,0.0005
26,Mumbai,1190780,Pod,3753,66,0.0176
26,Chennai,1386265,Pod,3593,54,0.015
26,Guwahati,1404784,Pod,1025,15,0.0146
26,Bangalore,1402440,CX,2844,17,0.006
26,Central Goa,1386814,Pod,2430,22,0.0091
26,Bangalore,1403688,Pod,1332,22,0.0165
26,Tirunelveli,1401286,CX,6139,12,0.002
26,Hyderabad,988472,Pod,2784,34,0.0122
26,Bangalore,1394669,Sourcing,3821,14,0.0037
26,Bangalore,1401110,Pod,2663,25,0.0094
26,Cuttack,1403140,Pod,2381,7,0.0029
26,Noida,1394453,Pod,1080,10,0.0093
26,Chennai,1402802,CX,2660,17,0.0064
26,Chandigarh,1386912,Pod,2662,14,0.0053
26,Chennai,1400219,CX,2030,11,0.0054
26,Bangalore,1401714,Pod,1882,15,0.008
26,Vizag,1402270,Sourcing,1228,4,0.0033
26,Bangalore,1386090,CX,6188,7,0.0011
26,Ahmedabad,1404477,CX,2239,15,0.0067
26,Mumbai,1295147,Sourcing,4151,15,0.0036
26,Pune,1405005,Pod,1558,12,0.0077
26,Tirupati,1404568,WH,2998,2,0.0007
26,Chennai,1386449,Sourcing,2703,8,0.003
26,Kurnool,1401080,Sourcing,2571,9,0.0035
26,Pune,1395729,CX,3054,5,0.0016
26,Kolkata,1404707,Sourcing,921,2,0.0022
26,Chennai,1404790,CX,2189,6,0.0027
26,Pune,1401109,WH,3797,3,0.0008
26,Thiruvananthapuram,1404595,Sourcing,4837,5,0.001
26,Mumbai,1397051,Sourcing,1941,4,0.0021
26,Mumbai,1403032,WH,1762,5,0.0028
26,Vizag,1404611,Sourcing,986,3,0.003
26,Nagpur,1392084,WH,1982,2,0.001
26,Pune,1404615,WH,2894,1,0.0003
26,Bangalore,1402443,CX,2224,1,0.0005
26,Kanpur,1402623,Sourcing,1045,2,0.0019
26,Kochi,1399703,WH,3695,1,0.0003
26,Cuddalore,1404969,Sourcing,820,1,0.0012
26,Ranchi,1401273,WH,2104,2,0.001
26,Pondicherry,1389007,WH,2771,2,0.0007
26,Hyderabad,1386094,Pod,6590,81,0.0123
26,Delhi,1405012,Sourcing,1124,8,0.0071
26,Mumbai,1082435,Pod,2197,17,0.0077
26,Bangalore,1403688,Sourcing,1332,7,0.0053
26,Bangalore,1404792,CX,6137,14,0.0023
26,Chennai,1386448,Pod,3335,53,0.0159
26,Bhubaneswar,1398747,Sourcing,3012,8,0.0027
26,Saharanpur,1403754,Sourcing,859,5,0.0058
26,Amravati,1402771,Sourcing,1542,10,0.0065
26,Hyderabad,1383129,CX,3769,15,0.004
26,Bangalore,1386386,Pod,2444,22,0.009
26,Lucknow,1397032,Pod,1531,12,0.0078
26,Mumbai,1082435,CX,2197,6,0.0027
26,Hyderabad,1389688,Pod,4405,50,0.0114
26,Mumbai,1404964,Sourcing,1920,3,0.0016
26,Bangalore,1389251,Sourcing,3632,12,0.0033
26,Amravati,1402771,Pod,1542,12,0.0078
26,Central Goa,1403560,CX,1939,10,0.0052
26,Tirupur,1401274,CX,2835,8,0.0028
26,Kolkata,1314370,Pod,2956,19,0.0064
26,Bangalore,1386385,Sourcing,2948,10,0.0034
26,Mumbai,1404964,CX,1920,4,0.0021
26,Raipur,1400982,WH,1281,2,0.0016
26,Karimnagar,1399807,Sourcing,2134,4,0.0019
26,Bangalore,1400216,Sourcing,3532,9,0.0025
26,Kolkata,1395726,Pod,3009,27,0.009
26,Bangalore,1381021,WH,3788,3,0.0008
26,Bangalore,1403224,CX,1549,3,0.0019
26,Nagpur,1393571,Sourcing,742,4,0.0054
26,Lucknow,1402782,Pod,781,3,0.0038
26,Coimbatore,1403359,Sourcing,2050,3,0.0015
26,Kochi,1387563,Pod,2295,8,0.0035
26,Kolkata,1403840,WH,650,2,0.0031
26,Lucknow,1400975,WH,852,1,0.0012
26,Guwahati,1404784,WH,1025,1,0.001
26,Lucknow,1347753,WH,1084,1,0.0009
26,Bangalore,1403139,WH,3897,2,0.0005
26,Patna,1401271,WH,2298,1,0.0004
26,Vizag,1403846,Sourcing,1206,2,0.0017
26,Kozhikode,1404585,CX,1642,1,0.0006
26,Kolkata,1404795,WH,738,1,0.0014
26,Hyderabad,1404582,WH,2820,4,0.0014
26,Hyderabad,1404758,WH,1882,1,0.0005
26,Hyderabad,1387634,WH,5868,1,0.0002
26,Ambala,1402271,CX,1368,3,0.0022
26,Coimbatore,1402446,WH,3138,3,0.001
26,Bangalore,1402048,Pod,2142,31,0.0145
26,Gurgaon,1383827,Pod,2770,46,0.0166
26,Faridabad,1404834,Sourcing,1835,11,0.006
26,Delhi,1403208,Sourcing,2025,7,0.0035
26,Bangalore,1388112,Sourcing,3986,15,0.0038
26,Noida,1403518,Sourcing,1176,17,0.0145
26,Bangalore,1403417,Pod,2946,35,0.0119
26,Central Goa,1392082,Sourcing,2351,8,0.0034
26,Thiruvalla,1402471,Sourcing,2616,4,0.0015
26,Salem,1395732,WH,5336,6,0.0011
26,Kochi,1399702,CX,2524,7,0.0028
26,Delhi,1382494,Pod,2184,30,0.0137
26,Chennai,1404843,CX,1066,8,0.0075
26,Pune,1393573,CX,3253,15,0.0046
26,Kochi,1402804,Sourcing,4319,10,0.0023
26,Rohtak,1403371,Sourcing,1446,6,0.0041
26,Chennai,1401249,Pod,2756,19,0.0069
26,Noida 1,1404627,Sourcing,3087,9,0.0029
26,Pune,1405006,CX,5182,14,0.0027
26,Mysore,1395429,CX,3065,6,0.002
26,Bangalore,1403138,CX,5335,9,0.0017
26,Rajkot,1395731,CX,1585,3,0.0019
26,Pune,1404753,Pod,1571,11,0.007
26,Chennai,1386813,WH,3332,5,0.0015
26,Hyderabad,1381355,Sourcing,3739,6,0.0016
26,Noida 1,1382167,Sourcing,3294,6,0.0018
26,Kolkata,1400971,WH,1639,4,0.0024
26,Kolkata,867466,CX,3030,14,0.0046
26,Noida 1,1403212,CX,757,7,0.0092
26,Mumbai,1238357,WH,2901,3,0.001
26,Delhi,1403311,CX,1143,5,0.0044
26,Guwahati,1404784,Sourcing,1025,4,0.0039
26,Thiruvananthapuram,1403190,Pod,1024,5,0.0049
26,Karur,1403372,Sourcing,1219,1,0.0008
26,Thrissur,1395735,Sourcing,5927,2,0.0003
26,Pune,1404753,WH,1571,1,0.0006
26,Vijayawada,1399348,Sourcing,2826,3,0.0011
26,Bangalore,1395721,Pod,7047,59,0.0084
26,Lucknow,1401262,Sourcing,1589,4,0.0025
26,Kolkata,1401260,Pod,1994,21,0.0105
26,Chennai,1403023,Pod,3456,39,0.0113
26,Mumbai,1398760,Pod,4465,46,0.0103
26,Pune,1402808,CX,3408,7,0.0021
26,Delhi,1400548,Pod,2464,35,0.0142
26,Hyderabad,1404893,Pod,3101,28,0.009
26,Delhi,1400967,Pod,1418,19,0.0134
26,Pune,1402454,Pod,1839,12,0.0065
26,Pondicherry,1402786,Sourcing,2504,7,0.0028
26,Kanchipuram,1402682,Pod,3287,24,0.0073
26,Hyderabad,1386094,CX,6590,27,0.0041
26,Hyderabad,1381278,Pod,1631,30,0.0184
26,Bangalore,1404590,Pod,2767,31,0.0112
26,Jaipur,1346769,WH,2013,5,0.0025
26,Mumbai,1400554,CX,2008,10,0.005
26,Mumbai,1404645,Sourcing,3749,9,0.0024
26,Pune,1404643,Sourcing,4469,9,0.002
26,Salem,1398447,Pod,3148,25,0.0079
26,Mumbai,1389632,Pod,2998,30,0.01
26,Delhi,1400547,Pod,1892,23,0.0122
26,Hyderabad,1380523,WH,4315,4,0.0009
26,Central Goa,1403181,Pod,1872,10,0.0053
26,Bangalore,1385836,Sourcing,8041,24,0.003
26,Gwalior,1401256,CX,1093,6,0.0055
26,Noida 1,1390227,CX,5795,17,0.0029
26,Pune,1401652,CX,3481,6,0.0017
26,Bangalore,1404951,Sourcing,2361,8,0.0034
26,Bangalore,1395434,WH,4989,7,0.0014
26,Hyderabad,1386717,WH,3040,3,0.001
26,Karimnagar,1403837,Pod,1366,8,0.0059
26,Vizag,1404609,Sourcing,1139,4,0.0035
26,Tirupur,1401274,WH,2835,5,0.0018
26,Gurgaon,1404604,WH,2196,2,0.0009
26,Vijayawada,1388390,CX,2281,2,0.0009
26,Mumbai,1402806,Sourcing,3853,6,0.0016
26,Nashik,1402065,Sourcing,1417,4,0.0028
26,Guwahati,1404864,CX,690,1,0.0014
26,Siliguri,1402077,Sourcing,1131,2,0.0018
26,Manipal,1399705,CX,4136,10,0.0024
26,Bhubaneswar,1400964,CX,2209,6,0.0027
26,Bangalore,1404817,Pod,5172,58,0.0112
26,Chennai,1349401,CX,4288,26,0.0061
26,Thiruvananthapuram,1404965,Pod,2183,4,0.0018
26,Bangalore,1400216,Pod,3532,53,0.015
26,Tirupati,1404618,Pod,3178,27,0.0085
26,Bangalore,1403421,Sourcing,1851,3,0.0016
26,Noida 1,1388388,Sourcing,1667,13,0.0078
26,Delhi,1398755,Sourcing,4214,12,0.0028
26,Delhi,1404620,Pod,2442,38,0.0156
26,Pune,1381445,Pod,1637,27,0.0165
26,Moradabad,1401290,Pod,1450,13,0.009
26,Delhi,1382494,WH,2184,8,0.0037
26,Mangaluru,1398444,Sourcing,4630,8,0.0017
26,Hyderabad,1393828,CX,5330,12,0.0023
26,Kolkata,1385840,Sourcing,1275,5,0.0039
26,Madurai,1402453,Pod,1768,11,0.0062
26,Noida 1,1402463,CX,1657,4,0.0024
26,Allahabad,1402244,Pod,498,4,0.008
26,Delhi,1062023,Sourcing,2394,9,0.0038
26,Kottayam,1403841,Sourcing,2400,3,0.0013
26,Patna,1401272,CX,2836,9,0.0032
26,Anantapur,1404769,Sourcing,1906,7,0.0037
26,Bangalore,1404676,Sourcing,2797,8,0.0029
26,Bhubaneswar,1400964,Sourcing,2209,4,0.0018
26,Chennai,1380670,WH,2010,5,0.0025
26,Vizag,1388113,CX,1545,7,0.0045
26,Chennai,1386448,WH,3335,2,0.0006
26,Chennai,1404901,WH,2087,2,0.001
26,Hyderabad,1389638,WH,2450,1,0.0004
26,Gwalior,1403689,Sourcing,715,3,0.0042
26,Delhi,1398755,CX,4214,1,0.0002
26,Delhi,1404165,WH,1945,4,0.0021
26,Lucknow,1400974,CX,1164,1,0.0009
26,Delhi,1403311,WH,1143,1,0.0009
26,Chennai,1391892,Pod,3258,43,0.0132
26,Hyderabad,1387564,Sourcing,4725,16,0.0034
26,Bangalore,1388998,Sourcing,4282,17,0.004
26,Mumbai,1386534,Pod,3070,35,0.0114
26,Bangalore,1404679,CX,6712,20,0.003
26,Hyderabad,1398441,Pod,2564,30,0.0117
26,Guntur,1402778,Pod,1662,13,0.0078
26,Kolkata,1404903,Pod,955,8,0.0084
26,Hyderabad,1393827,Pod,2988,29,0.0097
26,Chandigarh,1381441,CX,2528,13,0.0051
26,Chennai,1386267,Pod,4699,104,0.0221
26,Noida 1,1404922,Pod,1258,20,0.0159
26,Ranchi,1395730,Pod,2442,28,0.0115
26,Pune,1402464,Pod,2060,24,0.0117
26,Delhi,1402053,Sourcing,2522,10,0.004
26,Muzaffarpur,1404797,Pod,1272,27,0.0212
26,Thrissur,1402455,Pod,3890,16,0.0041
26,Mumbai,1404751,CX,2959,9,0.003
26,Pune,1402618,Sourcing,2895,9,0.0031
26,Central Goa,1381971,CX,3253,14,0.0043
26,Thrissur,1402072,Pod,1887,7,0.0037
26,Bangalore,1400546,Sourcing,3849,12,0.0031
26,Kochi,1402061,Pod,2919,9,0.0031
26,Bangalore,1382868,CX,3811,9,0.0024
26,Noida 1,1390227,WH,5795,7,0.0012
26,Bangalore,1403723,CX,3733,15,0.004
26,Central Goa,1381971,Pod,3253,14,0.0043
26,Kolhapur,1403724,CX,1264,3,0.0024
26,Nagpur,1399707,Sourcing,1227,2,0.0016
26,Ajmer,1402770,CX,1298,2,0.0015
26,Mumbai,1295148,CX,2768,5,0.0018
26,Gurgaon,1392083,CX,1885,3,0.0016
26,Kottayam,1400972,WH,2525,2,0.0008
26,Kurnool,1401080,WH,2571,4,0.0016
26,Bangalore,1390217,WH,3720,8,0.0022
26,Indore,1400969,WH,1826,1,0.0005
26,Hyderabad,816649,WH,2339,1,0.0004
26,Central Goa,1394682,Sourcing,2629,5,0.0019
26,Ahmedabad,1402796,WH,2086,1,0.0005
26,Guwahati,1402803,CX,1761,4,0.0023
26,Faridabad,1403725,WH,2843,3,0.0011
26,Chennai,1403833,Pod,3167,39,0.0123
26,Kolkata,1403415,Pod,1548,26,0.0168
26,Mumbai,1383130,Pod,2375,19,0.008
26,Mumbai,1386846,Pod,3601,30,0.0083
26,Hyderabad,1400550,Sourcing,2212,6,0.0027
26,Bangalore,1404617,Pod,7279,83,0.0114
26,Mumbai,1298955,CX,4350,11,0.0025
26,Bangalore,1387561,CX,5937,13,0.0022
26,Rajkot,1404651,Sourcing,1510,3,0.002
26,Bangalore,1402948,Pod,3844,43,0.0112
26,Kolkata,1404586,Pod,1636,19,0.0116
26,Hyderabad,1229994,CX,3545,19,0.0054
26,Delhi,1099459,Pod,2089,47,0.0225
26,Shivamogga,1401657,Sourcing,2773,7,0.0025
26,Kolkata,1404892,Sourcing,1074,7,0.0065
26,Mysore,1402087,CX,1827,4,0.0022
26,Jabalpur,1402258,Sourcing,1014,6,0.0059
26,Gurgaon,1404592,CX,2425,9,0.0037
26,Noida 1,1388200,CX,1575,3,0.0019
26,Delhi,1402053,Pod,2522,32,0.0127
26,Mysore,1404785,WH,4719,10,0.0021
26,Tirupati,1398448,Sourcing,4810,10,0.0021
26,Belgaum,1400217,Sourcing,2072,3,0.0014
26,Roorkee,1401285,Sourcing,1349,4,0.003
26,Gurgaon,1404604,CX,2196,4,0.0018
26,Bangalore,1404817,CX,5172,8,0.0015
26,Central Goa,1402251,Sourcing,3624,7,0.0019
26,Aurangabad,1403726,Sourcing,862,2,0.0023
26,Chennai,1389252,WH,2989,3,0.001
26,Bhopal,1403691,CX,757,4,0.0053
26,Thrissur,1402455,Sourcing,3890,2,0.0005
26,Nagpur,1403419,WH,860,1,0.0012
26,Delhi,1386948,WH,2600,4,0.0015
26,Pune,1399709,CX,1309,3,0.0023
26,Hyderabad,810364,WH,3702,1,0.0003
26,Kochi,1381849,WH,5388,1,0.0002
26,Ahmedabad,1393824,WH,3041,1,0.0003
26,Bhubaneswar,1404444,WH,4571,1,0.0002
26,Chennai,1380531,Pod,3113,88,0.0283
26,Central Goa,1390351,Sourcing,3521,8,0.0023
26,Bangalore,1402948,Sourcing,3844,12,0.0031
26,Chennai,1393566,CX,3688,18,0.0049
26,Kolkata,867466,Pod,3030,39,0.0129
26,Dehradun,1393569,Pod,2965,39,0.0132
26,Noida 1,1400226,Pod,2155,20,0.0093
26,Kolkata,1402805,Pod,1419,15,0.0106
26,Chennai,1403833,CX,3167,14,0.0044
26,Bangalore,1404792,Sourcing,6137,25,0.0041
26,Bangalore,1404676,Pod,2797,25,0.0089
26,Mumbai,1402458,Sourcing,4182,8,0.0019
26,Pondicherry,1402786,WH,2504,4,0.0016
26,Mumbai,1319696,WH,3536,8,0.0023
26,Agra,1401076,Pod,1557,8,0.0051
26,Bangalore,1403688,CX,1332,4,0.003
26,Gurgaon,1403213,CX,3095,4,0.0013
26,Chennai,1401467,WH,2009,4,0.002
26,Pune,1402476,Sourcing,2759,8,0.0029
26,Delhi,1400548,Sourcing,2464,10,0.0041
26,Kolkata,1237258,Pod,2456,31,0.0126
26,Kolkata,1386270,CX,1662,5,0.003
26,Chennai,1404837,CX,2061,12,0.0058
26,Bangalore,1404944,WH,2457,3,0.0012
26,Noida,1401661,WH,2399,4,0.0017
26,Bhubaneswar,1398747,CX,3012,4,0.0013
26,Ahmedabad,1401245,Sourcing,2147,8,0.0037
26,Mumbai,1084119,Sourcing,2567,2,0.0008
26,Bangalore,1395720,WH,7980,5,0.0006
26,Tirupati,1404618,WH,3178,4,0.0013
26,Hyderabad,1396289,Sourcing,3103,7,0.0023
26,Bathinda,1403512,WH,1221,2,0.0016
26,Salem,1398447,Sourcing,3148,2,0.0006
26,Dibrugarh,1401287,CX,984,5,0.0051
26,Gurgaon,762551,WH,5466,5,0.0009
26,Jaipur,1382166,WH,2621,2,0.0008
26,Ranchi,1395730,Sourcing,2442,1,0.0004
26,Chennai,1402801,Sourcing,1194,3,0.0025
26,Vadodara,1391902,WH,1782,1,0.0006
26,Lucknow,1401263,Sourcing,1733,2,0.0012
26,Kanpur,1402623,WH,1045,1,0.001
26,Chennai,1404902,Pod,2448,35,0.0143
26,Hyderabad,1386268,Pod,3112,35,0.0112
26,Hyderabad,1402610,CX,3253,15,0.0046
26,Pune,1403042,CX,6757,30,0.0044
26,Pune,1404936,Sourcing,2123,7,0.0033
26,Bhubaneswar,1398747,Pod,3012,21,0.007
26,Ahmedabad,1400955,Pod,1322,17,0.0129
26,Erode,1401078,Pod,2334,24,0.0103
26,Chennai,1402246,Pod,3198,40,0.0125
26,Noida,1404166,Pod,644,8,0.0124
26,Thrissur,1395735,Pod,5927,25,0.0042
26,Kolkata,1405020,Pod,1417,15,0.0106
26,Hyderabad,1402448,Pod,628,11,0.0175
26,Delhi,1384511,Pod,2109,29,0.0138
26,Mumbai,1403842,CX,4210,15,0.0036
26,Chennai,1402445,Pod,3129,29,0.0093
26,Bangalore,1401246,WH,1494,2,0.0013
26,Bangalore,1403019,Sourcing,4771,20,0.0042
26,Hyderabad,1403835,CX,2942,11,0.0037
26,Bangalore,911033,Sourcing,3197,14,0.0044
26,Delhi,1404755,CX,3540,8,0.0023
26,Chennai,1401251,Pod,3214,29,0.009
26,Chennai,1381276,Sourcing,3729,7,0.0019
26,Pune,1398754,CX,1802,7,0.0039
26,Khammam,1404961,Pod,1218,10,0.0082
26,Delhi,1402457,CX,3038,6,0.002
26,Hyderabad,1261840,Pod,4024,32,0.008
26,Hyderabad,1388312,CX,2481,9,0.0036
26,Mangaluru,1404997,CX,3010,4,0.0013
26,Chennai,1385476,WH,1902,5,0.0026
26,Mumbai,1135721,CX,2586,8,0.0031
26,Hyderabad,1397628,Sourcing,2044,4,0.002
26,Delhi,1384511,Sourcing,2109,9,0.0043
26,Ongole,1404868,WH,937,3,0.0032
26,Coimbatore,1404926,Sourcing,2027,4,0.002
26,Ajmer,1402472,CX,1126,5,0.0044
26,Siliguri,1403751,Pod,625,8,0.0128
26,Jaipur,1386095,WH,2295,3,0.0013
26,Mumbai,1381966,WH,4877,5,0.001
26,Silchar,1402788,Sourcing,4076,3,0.0007
26,Pune,1405015,Pod,2015,19,0.0094
26,Gurgaon,1389006,WH,2619,2,0.0008
26,Noida 1,1403212,Sourcing,757,4,0.0053
26,Karimnagar,1403837,CX,1366,2,0.0015
26,Hyderabad,1402449,WH,4247,1,0.0002
26,Pondicherry,1392533,WH,3031,3,0.001
26,Hyderabad,1404791,Pod,1743,36,0.0207
26,Dibrugarh,1401487,Pod,1479,20,0.0135
26,Bangalore,1387561,Pod,5937,29,0.0049
26,Bangalore,1404168,Pod,3400,28,0.0082
26,Kozhikode,1388451,Pod,2049,24,0.0117
26,Delhi,1394450,Pod,4678,38,0.0081
26,Mumbai,1314371,CX,3766,22,0.0058
26,Kolkata,1404781,Sourcing,898,6,0.0067
26,Hyderabad,1382981,CX,2548,6,0.0024
26,Hyderabad,1393827,CX,2988,5,0.0017
26,Kolkata,1395725,Sourcing,2931,6,0.002
26,Guntur,1395427,WH,2726,3,0.0011
26,Pune,1404659,Pod,1901,21,0.011
26,Hyderabad,1267913,Sourcing,2522,5,0.002
26,Delhi,1403179,Sourcing,2326,4,0.0017
26,Pune,1402465,Sourcing,2493,8,0.0032
26,Noida 1,1388198,Pod,1324,11,0.0083
26,Bangalore,1402442,CX,2755,11,0.004
26,Bangalore,1385942,CX,3806,13,0.0034
26,Hyderabad,1404783,Pod,2592,22,0.0085
26,Hyderabad,1402449,CX,4247,10,0.0024
26,Chennai,1403024,Sourcing,1188,5,0.0042
26,Gurgaon,1404770,WH,1309,1,0.0008
26,Delhi,1400924,WH,1393,1,0.0007
26,Pune,1404753,CX,1571,3,0.0019
26,Mumbai,1390223,CX,627,2,0.0032
26,Pune,1402808,Sourcing,3408,6,0.0018
26,Saharanpur,1403754,CX,859,7,0.0081
26,Ludhiana,1404680,Sourcing,1710,6,0.0035
26,Bangalore,1403019,WH,4771,3,0.0006
26,Bangalore,1404673,WH,3817,5,0.0013
26,Kollam,1402261,Pod,2736,6,0.0022
26,Thiruvananthapuram,1387569,CX,4126,6,0.0015
26,Indore,1400969,Pod,1826,14,0.0077
26,Ranchi,1402619,Pod,1757,22,0.0125
26,Delhi,1267917,Sourcing,2058,8,0.0039
26,Mumbai,788745,Pod,1912,26,0.0136
26,Faridabad,1403725,Pod,2843,41,0.0144
26,Hyderabad,1404826,Sourcing,2413,5,0.0021
26,Gurgaon,1382659,Sourcing,2666,6,0.0023
26,Vizag,1403846,CX,1206,3,0.0025
26,Hyderabad,1385944,CX,2632,17,0.0065
26,Hyderabad,1238352,Pod,2234,27,0.0121
26,Meerut,1401283,Sourcing,1218,7,0.0057
26,Nagpur,1393571,Pod,742,9,0.0121
26,Bangalore,1401247,Pod,4051,43,0.0106
26,Chandigarh,1386912,CX,2662,5,0.0019
26,Gurgaon,1382258,Sourcing,2239,6,0.0027
26,Hyderabad,1385839,Pod,3290,58,0.0176
26,Hyderabad,1381355,CX,3739,11,0.0029
26,Hyderabad,1404881,Pod,1774,34,0.0192
26,Bangalore,1403353,CX,2375,6,0.0025
26,Jaipur,1403026,Pod,1726,10,0.0058
26,Delhi,1404596,WH,2337,1,0.0004
26,Chennai,1394671,WH,3920,2,0.0005
26,Chennai,1386266,WH,2348,4,0.0017
26,Sri Ganganagar,1401278,Sourcing,1534,2,0.0013
26,Bhubaneswar,1401466,WH,1539,1,0.0007
26,Aurangabad,1404941,Pod,1528,18,0.0118
26,Chennai,1403356,Pod,2278,21,0.0092
26,Manipal,1399705,Pod,4136,30,0.0073
26,Mumbai,1396282,Pod,3505,27,0.0077
26,Mumbai,1239162,CX,6803,23,0.0034
26,Kolhapur,1403724,Sourcing,1264,3,0.0024
26,Mumbai,1404876,Sourcing,1142,8,0.007
